Sample	posterior	likelihood	prior	treeLikelihood.mumps-wa-clade-arkansas_10-2020-02-03	treeHeight.t:mumps-wa-clade-arkansas_10-2020-02-03	treeLength.t:mumps-wa-clade-arkansas_10-2020-02-03	Tree.t:mumps-wa-clade-arkansas_10-2020-02-03.length_Marshallese	Tree.t:mumps-wa-clade-arkansas_10-2020-02-03.length_Not_Marshallese	Tree.t:mumps-wa-clade-arkansas_10-2020-02-03.count_Marshallese_to_Not_Marshallese	Tree.t:mumps-wa-clade-arkansas_10-2020-02-03.count_Not_Marshallese_to_Marshallese	Tree.t:mumps-wa-clade-arkansas_10-2020-02-03.count_Marshallese	Tree.t:mumps-wa-clade-arkansas_10-2020-02-03.count_Not_Marshallese	rootTypeLogger.t:mumps-wa-clade-arkansas_10-2020-02-03	treeLikelihood.mumps-wa-clade-arkansas_8-2020-02-03	treeHeight.t:mumps-wa-clade-arkansas_8-2020-02-03	treeLength.t:mumps-wa-clade-arkansas_8-2020-02-03	Tree.t:mumps-wa-clade-arkansas_8-2020-02-03.length_Marshallese	Tree.t:mumps-wa-clade-arkansas_8-2020-02-03.length_Not_Marshallese	Tree.t:mumps-wa-clade-arkansas_8-2020-02-03.count_Marshallese_to_Not_Marshallese	Tree.t:mumps-wa-clade-arkansas_8-2020-02-03.count_Not_Marshallese_to_Marshallese	Tree.t:mumps-wa-clade-arkansas_8-2020-02-03.count_Marshallese	Tree.t:mumps-wa-clade-arkansas_8-2020-02-03.count_Not_Marshallese	rootTypeLogger.t:mumps-wa-clade-arkansas_8-2020-02-03	treeLikelihood.mumps-wa-clade-arkansas_69-2020-02-03	treeHeight.t:mumps-wa-clade-arkansas_69-2020-02-03	treeLength.t:mumps-wa-clade-arkansas_69-2020-02-03	Tree.t:mumps-wa-clade-arkansas_69-2020-02-03.length_Marshallese	Tree.t:mumps-wa-clade-arkansas_69-2020-02-03.length_Not_Marshallese	Tree.t:mumps-wa-clade-arkansas_69-2020-02-03.count_Marshallese_to_Not_Marshallese	Tree.t:mumps-wa-clade-arkansas_69-2020-02-03.count_Not_Marshallese_to_Marshallese	Tree.t:mumps-wa-clade-arkansas_69-2020-02-03.count_Marshallese	Tree.t:mumps-wa-clade-arkansas_69-2020-02-03.count_Not_Marshallese	rootTypeLogger.t:mumps-wa-clade-arkansas_69-2020-02-03	migModel.t:mumps-wa-clade-arkansas_10-2020-02-03.popSizeScaleFactor	migModel.t:mumps-wa-clade-arkansas_10-2020-02-03.popSize_Marshallese	migModel.t:mumps-wa-clade-arkansas_10-2020-02-03.popSize_Not_Marshallese	migModel.t:mumps-wa-clade-arkansas_10-2020-02-03.rateMatrixScaleFactor	migModel.t:mumps-wa-clade-arkansas_10-2020-02-03.rateMatrix_Marshallese_Not_Marshallese	migModel.t:mumps-wa-clade-arkansas_10-2020-02-03.rateMatrix_Not_Marshallese_Marshallese	migModel.t:mumps-wa-clade-arkansas_8-2020-02-03.popSizeScaleFactor	migModel.t:mumps-wa-clade-arkansas_8-2020-02-03.popSize_Marshallese	migModel.t:mumps-wa-clade-arkansas_8-2020-02-03.popSize_Not_Marshallese	migModel.t:mumps-wa-clade-arkansas_8-2020-02-03.rateMatrixScaleFactor	migModel.t:mumps-wa-clade-arkansas_8-2020-02-03.rateMatrix_Marshallese_Not_Marshallese	migModel.t:mumps-wa-clade-arkansas_8-2020-02-03.rateMatrix_Not_Marshallese_Marshallese	migModel.t:mumps-wa-clade-arkansas_69-2020-02-03.popSizeScaleFactor	migModel.t:mumps-wa-clade-arkansas_69-2020-02-03.popSize_Marshallese	migModel.t:mumps-wa-clade-arkansas_69-2020-02-03.popSize_Not_Marshallese	migModel.t:mumps-wa-clade-arkansas_69-2020-02-03.rateMatrixScaleFactor	migModel.t:mumps-wa-clade-arkansas_69-2020-02-03.rateMatrix_Marshallese_Not_Marshallese	migModel.t:mumps-wa-clade-arkansas_69-2020-02-03.rateMatrix_Not_Marshallese_Marshallese	kappa.s:mumps-wa-clade-arkansas_69-2020-02-03	gammaShape.s:mumps-wa-clade-arkansas_69-2020-02-03	clockRate.c:mumps-wa-clade-arkansas_69-2020-02-03	freqParameter.s:mumps-wa-clade-arkansas_69-2020-02-031	freqParameter.s:mumps-wa-clade-arkansas_69-2020-02-032	freqParameter.s:mumps-wa-clade-arkansas_69-2020-02-033	freqParameter.s:mumps-wa-clade-arkansas_69-2020-02-034
0	-63019.391691490455	-62896.80685420151	-122.58483728894284	-19885.07732353669	6.056702446616474	15.786866724366924	9.845936193953719	5.940930530413203	10	12	4	1	0	-20579.213467795063	3.212055247657366	9.914419477624415	4.2377987491126845	5.676620728511732	6	5	2	5	0	-22432.516062869752	3.3614763173557742	20.868444039775426	9.16465087217929	11.703793167596137	7	9	28	25	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	1.0	4.17E-4	0.25	0.25	0.25	0.25
5000	-62602.80275172886	-62500.884410601946	-101.91834112691384	-19778.494041434482	1.0501593654300203	2.322113572357836	1.7936590063666924	0.5284545659911438	0	2	4	1	0	-20531.484701143687	0.6341518545950022	2.2385179007883966	1.5872687518370148	0.6512491489513823	0	3	6	1	0	-22190.90566802378	1.5699726471620228	16.56057588703173	8.578447508512895	7.982128378518831	8	15	33	20	0	1.0	1.023196280833713	1.442485443737546	1.0	0.8213894450011652	1.0116616276485595	1.0	1.023196280833713	1.442485443737546	1.0	0.8213894450011652	1.0116616276485595	1.0	1.023196280833713	1.442485443737546	1.0	0.8213894450011652	1.0116616276485595	2.0	0.829173691826685	4.1932011975288886E-4	0.2529437934536996	0.25	0.25	0.2470562065463004
10000	-62455.8561261248	-62324.39169821552	-131.46442790928623	-19756.98924767111	1.3254302754406513	3.494190736250928	2.4633927554866863	1.0307979807642418	0	2	4	1	0	-20514.869781740395	0.6599262428592154	2.642305765641681	1.2588417520062545	1.3834640136354264	0	3	6	1	0	-22052.532668804015	2.5533728109171427	25.562583125817564	13.45060483896544	12.111978286852123	13	16	29	24	0	1.0	1.1776077539095962	1.7218390336037117	1.0	0.7285140153313129	1.0213703895002404	1.0	1.1776077539095962	1.7218390336037117	1.0	0.7285140153313129	1.0213703895002404	1.0	1.1776077539095962	1.7218390336037117	1.0	0.7285140153313129	1.0213703895002404	4.6969956699143385	0.4222896150164874	2.4163390965172783E-4	0.25532673438878883	0.24965982359871583	0.24739812319524102	0.24761531881725432
15000	-62431.215019569536	-62301.014064852476	-130.20095471705716	-19755.38637000774	1.364809155401158	2.8802024163260658	2.1748175581177995	0.7053848582082662	0	2	4	1	0	-20515.715394170213	0.9553616883656414	4.488638078154008	2.707959659328483	1.7806784188255247	0	4	7	0	0	-22029.912300674525	2.9424045361503253	25.972504439459016	13.854814735293658	12.117689704165354	11	14	29	24	0	1.0	1.1344632074401004	2.3065029290311445	1.0	0.6421869460720184	1.182233896759138	1.0	1.1344632074401004	2.3065029290311445	1.0	0.6421869460720184	1.182233896759138	1.0	1.1344632074401004	2.3065029290311445	1.0	0.6421869460720184	1.182233896759138	4.112981012739921	0.3182587571456058	2.1632393570419336E-4	0.25532673438878883	0.24965982359871583	0.24739812319524102	0.24761531881725432
20000	-62380.51642419205	-62250.71353638461	-129.80288780744132	-19749.781386694798	1.4643266257358836	4.043353520462523	2.569179261869596	1.4741742585929267	0	2	4	1	0	-20505.13042042372	1.115819728183654	4.370146850963282	2.6314691281878524	1.7386777227754293	0	4	7	0	0	-21995.80172926609	3.357760482003826	25.58870715628818	11.347866207415136	14.240840948873046	11	11	26	27	0	1.0	0.8868548448740755	1.7528175654786975	1.0	0.512064906838415	0.7633262630614861	1.0	0.8868548448740755	1.7528175654786975	1.0	0.512064906838415	0.7633262630614861	1.0	0.8868548448740755	1.7528175654786975	1.0	0.512064906838415	0.7633262630614861	4.112981012739921	0.23082230369044132	2.210414574274685E-4	0.2570959876718007	0.24789057031570397	0.24739812319524102	0.24761531881725432
25000	-62238.34719618948	-62123.70765634852	-114.63953984096449	-19721.149934909514	1.7263405912471907	4.913308764263417	3.5113209519885817	1.4019878122748355	0	2	4	1	0	-20479.346517906844	1.2255631391299524	4.608848334726407	2.459670165922442	2.1491781688039646	0	3	6	1	0	-21923.211203532162	1.8148341680944058	19.301708253383005	7.357808307554955	11.943899945828047	9	8	26	27	1	1.0	0.7645442015304875	2.1715880628462325	1.0	0.4255015667247534	1.1177674002611384	1.0	0.7645442015304875	2.1715880628462325	1.0	0.4255015667247534	1.1177674002611384	1.0	0.7645442015304875	2.1715880628462325	1.0	0.4255015667247534	1.1177674002611384	2.744758256993636	0.13618156128187092	2.63046384008354E-4	0.262811887086676	0.24789057031570397	0.24168222378036572	0.24761531881725432
30000	-62164.88029972535	-62064.31278002412	-100.5675197012308	-19712.36866591179	1.4251184651874873	3.3893638394905485	2.7936291458477784	0.5957346936427708	1	3	4	1	0	-20467.006000292036	0.904888361635851	3.08661358570395	1.4191075713390795	1.667506014364871	0	2	5	2	0	-21884.938113820295	1.5512286955865005	16.62072440568477	8.20239549522942	8.41832891045535	4	10	32	21	0	1.0	0.7686376925106075	1.812236061908842	1.0	0.6552268039523553	1.049804316115826	1.0	0.7686376925106075	1.812236061908842	1.0	0.6552268039523553	1.049804316115826	1.0	0.7686376925106075	1.812236061908842	1.0	0.6552268039523553	1.049804316115826	2.744758256993636	0.08095185727501435	2.688126263191446E-4	0.27152249896118674	0.24789057031570397	0.24168222378036572	0.23890470694274363
35000	-62130.79294202136	-62015.02217819088	-115.77076383048568	-19699.609660801285	2.453499122243871	5.515912322522436	4.1822116721965354	1.3337006503259006	1	3	4	1	0	-20451.542515128636	0.7792002661772912	2.794871802571083	2.565044051391244	0.2298277511798386	0	3	6	1	0	-21863.87000226096	1.605539399043654	17.881344074870647	8.25090886865949	9.630435206211153	9	14	31	22	0	1.0	1.0388235998798074	1.4275538534768266	1.0	0.8856697550670893	0.9967193458876804	1.0	1.0388235998798074	1.4275538534768266	1.0	0.8856697550670893	0.9967193458876804	1.0	1.0388235998798074	1.4275538534768266	1.0	0.8856697550670893	0.9967193458876804	5.207815943108807	0.051608192827653374	2.4547195775695906E-4	0.27152249896118674	0.24264105934834246	0.24168222378036572	0.24415421791010514
40000	-61994.24653640305	-61894.489907340954	-99.75662906209853	-19657.549985318554	1.2816160918995254	2.578131397271668	2.0750231349176884	0.5031082623539795	0	3	5	0	0	-20411.294839301096	1.059872283672052	2.8312082152821554	1.72429600823271	1.106912207049445	0	4	7	0	0	-21825.64508272131	1.383940183483201	16.862568362858784	7.178877703020402	9.68369065983838	10	14	30	23	0	1.0	0.759244218083715	2.6947066611079444	1.0	0.9224007837725473	1.0225148133128084	1.0	0.759244218083715	2.6947066611079444	1.0	0.9224007837725473	1.0225148133128084	1.0	0.759244218083715	2.6947066611079444	1.0	0.9224007837725473	1.0225148133128084	5.207815943108807	0.14899631102499727	3.752572931942232E-4	0.27771994931017624	0.2385569929911514	0.2333092849084417	0.2504137727902307
45000	-61973.518858822565	-61882.26428426959	-91.25457455296994	-19657.29787050346	0.9930377182804858	2.3684748729174028	1.726285086921936	0.642189785995467	0	2	4	1	0	-20411.42851941853	0.6260435439086363	2.0671173986976976	1.529665922262064	0.5374514764356333	1	4	6	1	0	-21813.53789434761	1.4093748586068415	14.98040252248355	7.810533819496134	7.169868702987414	11	17	32	21	0	1.0	0.9744535207976943	2.4988683240094485	1.0	1.1095357109783284	2.008769625402492	1.0	0.9744535207976943	2.4988683240094485	1.0	1.1095357109783284	2.008769625402492	1.0	0.9744535207976943	2.4988683240094485	1.0	1.1095357109783284	2.008769625402492	4.203324329179542	0.24161338955779138	3.540160366221221E-4	0.27771994931017624	0.2385569929911514	0.2333092849084417	0.2504137727902307
