Sample	posterior	likelihood	prior	treeLikelihood.mumps-wa-clade-arkansas_10-2020-02-03	treeHeight.t:mumps-wa-clade-arkansas_10-2020-02-03	treeLength.t:mumps-wa-clade-arkansas_10-2020-02-03	Tree.t:mumps-wa-clade-arkansas_10-2020-02-03.length_Marshallese	Tree.t:mumps-wa-clade-arkansas_10-2020-02-03.length_Not_Marshallese	Tree.t:mumps-wa-clade-arkansas_10-2020-02-03.count_Marshallese_to_Not_Marshallese	Tree.t:mumps-wa-clade-arkansas_10-2020-02-03.count_Not_Marshallese_to_Marshallese	Tree.t:mumps-wa-clade-arkansas_10-2020-02-03.count_Marshallese	Tree.t:mumps-wa-clade-arkansas_10-2020-02-03.count_Not_Marshallese	rootTypeLogger.t:mumps-wa-clade-arkansas_10-2020-02-03	treeLikelihood.mumps-wa-clade-arkansas_8-2020-02-03	treeHeight.t:mumps-wa-clade-arkansas_8-2020-02-03	treeLength.t:mumps-wa-clade-arkansas_8-2020-02-03	Tree.t:mumps-wa-clade-arkansas_8-2020-02-03.length_Marshallese	Tree.t:mumps-wa-clade-arkansas_8-2020-02-03.length_Not_Marshallese	Tree.t:mumps-wa-clade-arkansas_8-2020-02-03.count_Marshallese_to_Not_Marshallese	Tree.t:mumps-wa-clade-arkansas_8-2020-02-03.count_Not_Marshallese_to_Marshallese	Tree.t:mumps-wa-clade-arkansas_8-2020-02-03.count_Marshallese	Tree.t:mumps-wa-clade-arkansas_8-2020-02-03.count_Not_Marshallese	rootTypeLogger.t:mumps-wa-clade-arkansas_8-2020-02-03	treeLikelihood.mumps-wa-clade-arkansas_69-2020-02-03	treeHeight.t:mumps-wa-clade-arkansas_69-2020-02-03	treeLength.t:mumps-wa-clade-arkansas_69-2020-02-03	Tree.t:mumps-wa-clade-arkansas_69-2020-02-03.length_Marshallese	Tree.t:mumps-wa-clade-arkansas_69-2020-02-03.length_Not_Marshallese	Tree.t:mumps-wa-clade-arkansas_69-2020-02-03.count_Marshallese_to_Not_Marshallese	Tree.t:mumps-wa-clade-arkansas_69-2020-02-03.count_Not_Marshallese_to_Marshallese	Tree.t:mumps-wa-clade-arkansas_69-2020-02-03.count_Marshallese	Tree.t:mumps-wa-clade-arkansas_69-2020-02-03.count_Not_Marshallese	rootTypeLogger.t:mumps-wa-clade-arkansas_69-2020-02-03	migModel.t:mumps-wa-clade-arkansas_10-2020-02-03.popSizeScaleFactor	migModel.t:mumps-wa-clade-arkansas_10-2020-02-03.popSize_Marshallese	migModel.t:mumps-wa-clade-arkansas_10-2020-02-03.popSize_Not_Marshallese	migModel.t:mumps-wa-clade-arkansas_10-2020-02-03.rateMatrixScaleFactor	migModel.t:mumps-wa-clade-arkansas_10-2020-02-03.rateMatrix_Marshallese_Not_Marshallese	migModel.t:mumps-wa-clade-arkansas_10-2020-02-03.rateMatrix_Not_Marshallese_Marshallese	migModel.t:mumps-wa-clade-arkansas_8-2020-02-03.popSizeScaleFactor	migModel.t:mumps-wa-clade-arkansas_8-2020-02-03.popSize_Marshallese	migModel.t:mumps-wa-clade-arkansas_8-2020-02-03.popSize_Not_Marshallese	migModel.t:mumps-wa-clade-arkansas_8-2020-02-03.rateMatrixScaleFactor	migModel.t:mumps-wa-clade-arkansas_8-2020-02-03.rateMatrix_Marshallese_Not_Marshallese	migModel.t:mumps-wa-clade-arkansas_8-2020-02-03.rateMatrix_Not_Marshallese_Marshallese	migModel.t:mumps-wa-clade-arkansas_69-2020-02-03.popSizeScaleFactor	migModel.t:mumps-wa-clade-arkansas_69-2020-02-03.popSize_Marshallese	migModel.t:mumps-wa-clade-arkansas_69-2020-02-03.popSize_Not_Marshallese	migModel.t:mumps-wa-clade-arkansas_69-2020-02-03.rateMatrixScaleFactor	migModel.t:mumps-wa-clade-arkansas_69-2020-02-03.rateMatrix_Marshallese_Not_Marshallese	migModel.t:mumps-wa-clade-arkansas_69-2020-02-03.rateMatrix_Not_Marshallese_Marshallese	kappa.s:mumps-wa-clade-arkansas_69-2020-02-03	gammaShape.s:mumps-wa-clade-arkansas_69-2020-02-03	clockRate.c:mumps-wa-clade-arkansas_69-2020-02-03	freqParameter.s:mumps-wa-clade-arkansas_69-2020-02-031	freqParameter.s:mumps-wa-clade-arkansas_69-2020-02-032	freqParameter.s:mumps-wa-clade-arkansas_69-2020-02-033	freqParameter.s:mumps-wa-clade-arkansas_69-2020-02-034
0	-63109.07751613402	-62965.7849926919	-143.29252344212114	-19831.96062469117	5.096624720116767	13.25188898847102	7.9079014544642705	5.343987534006749	8	8	3	2	1	-20599.115585158434	5.334840887967642	13.248881352792841	9.022306727881627	4.226574624911216	4	6	5	2	0	-22534.7087828423	10.11023797345202	36.70498435828752	15.327169651368004	21.377814706919516	15	19	30	23	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	1.0	4.17E-4	0.25	0.25	0.25	0.25
5000	-62605.907647167565	-62460.11980768811	-145.787839479455	-19766.20541052237	1.7427212807468024	4.7155894456013465	3.0907801355072118	1.6248093100941343	1	3	4	1	0	-20524.643423884303	1.0789839279951516	4.6605255292226175	2.009868636402174	2.6506568928204435	2	3	4	3	0	-22169.270973281447	2.342118860624953	22.710411460592653	12.252115022176717	10.458296438415935	14	17	29	24	0	1.0	1.7573088625586601	1.3838253356025203	1.0	0.6287577607077794	1.2549124703637642	1.0	1.7573088625586601	1.3838253356025203	1.0	0.6287577607077794	1.2549124703637642	1.0	1.7573088625586601	1.3838253356025203	1.0	0.6287577607077794	1.2549124703637642	2.603617319969233	1.0	2.4401540321213633E-4	0.25	0.25	0.24621497517192628	0.2537850248280737
10000	-62486.59138182257	-62365.2658579854	-121.32552383716609	-19763.685514494904	1.4231465698553871	3.3641582149285356	2.324856175344241	1.0393020395842942	0	2	4	1	0	-20526.81004672138	1.14416617652106	4.707224338307046	2.7587633219116254	1.9484610163954208	0	3	6	1	0	-22074.77029676912	1.5556790076690414	18.57811087694275	10.793270689085762	7.78484018785699	3	17	40	13	0	1.0	1.8439266380227408	2.877041896619554	1.0	0.4484014107804467	2.1239639006313804	1.0	1.8439266380227408	2.877041896619554	1.0	0.4484014107804467	2.1239639006313804	1.0	1.8439266380227408	2.877041896619554	1.0	0.4484014107804467	2.1239639006313804	2.603617319969233	1.0	2.9807808678809533E-4	0.25	0.2534140514417033	0.24280092373022294	0.2537850248280737
15000	-62290.750935379605	-62139.27518158824	-151.4757537913704	-19682.020984225917	1.3135947547653297	3.959864960467849	3.493119141001187	0.4667458194666621	1	3	4	1	0	-20436.047144242966	0.5685965965319901	2.326669201084297	1.5161179794956818	0.8105512215886149	0	4	7	0	0	-22021.207053119346	2.4744761724088598	27.205077176720376	12.30304537623505	14.902031800485322	6	15	35	18	0	1.0	2.056187703221979	4.009232672480825	1.0	0.5397024202444626	1.197205603463803	1.0	2.056187703221979	4.009232672480825	1.0	0.5397024202444626	1.197205603463803	1.0	2.056187703221979	4.009232672480825	1.0	0.5397024202444626	1.197205603463803	3.8984903924412317	0.7445447786083033	2.514505655317185E-4	0.2726469241559345	0.25488650543965596	0.22589128200192582	0.24657528840248366
20000	-62242.95404671251	-62100.937264751716	-142.0167819607938	-19682.749363544997	1.432600416778245	4.493534242199059	3.52241611365269	0.9711181285463693	1	3	4	1	0	-20436.662655838096	0.7495835535536735	3.485615327026971	2.513962728291414	0.9716525987355565	0	4	7	0	0	-21981.525245368623	2.183464722378446	25.982855577239878	12.96546402726145	13.017391549978427	10	21	37	16	0	1.0	1.334368451605435	2.9897227512216364	1.0	0.5856789857163298	1.5904005244278703	1.0	1.334368451605435	2.9897227512216364	1.0	0.5856789857163298	1.5904005244278703	1.0	1.334368451605435	2.9897227512216364	1.0	0.5856789857163298	1.5904005244278703	3.8984903924412317	0.7445447786083033	2.3193970251376224E-4	0.2726469241559345	0.25488650543965596	0.22589128200192582	0.24657528840248366
25000	-62175.140864958834	-62029.17873514437	-145.9621298144659	-19665.13217374069	2.533687730211454	6.095075637208078	4.3861599683841686	1.7089156688239102	2	2	3	2	1	-20414.996108165804	1.508070533142924	5.189001258790764	3.020905674497371	2.1680955842933924	3	7	7	0	0	-21949.050453237873	2.2497994348865804	26.048957181582825	14.056297955237863	11.992659226344973	8	23	41	12	0	1.0	1.3739685750334987	3.9988087703999087	1.0	0.6923207349734136	1.7374263075108156	1.0	1.3739685750334987	3.9988087703999087	1.0	0.6923207349734136	1.7374263075108156	1.0	1.3739685750334987	3.9988087703999087	1.0	0.6923207349734136	1.7374263075108156	3.4863194625818665	0.6452888174173385	2.1131573916847378E-4	0.28205446337988976	0.2489029515595964	0.22589128200192582	0.24315130305858793
30000	-62123.58576807678	-62057.64284581317	-65.94292226361323	-19712.79172978972	1.2068321644497908	2.758347710541785	2.2302414098941257	0.5281063006476592	4	7	5	0	0	-20467.487057197908	0.8642708466021697	2.6287110138396783	2.1414632830679894	0.4872477307716883	1	5	7	0	0	-21877.364058825544	1.9154120382336983	18.61632688917863	11.843424126700798	6.772902762477833	14	36	48	5	0	1.0	1.0686791933642166	2.8467456389455865	1.0	1.4557959758335866	6.040353790076187	1.0	1.0686791933642166	2.8467456389455865	1.0	1.4557959758335866	6.040353790076187	1.0	1.0686791933642166	2.8467456389455865	1.0	1.4557959758335866	6.040353790076187	4.1863206711264365	0.7177364662025342	2.7310457512493117E-4	0.2527102739107556	0.2504612341262859	0.22521137762696727	0.27161711433599117
35000	-62027.49069209048	-61953.29069637313	-74.19999571735559	-19676.09180254944	1.2628894260085748	3.133567519229664	2.686876828437463	0.44669069079220103	0	3	5	0	0	-20431.32958118552	1.5338961897747907	4.900263919610506	3.845602808100768	1.0546611115097377	1	5	7	0	0	-21845.869312638166	1.744742051033807	17.451650056569626	11.18434611747662	6.2673039390930185	8	31	49	4	0	1.0	0.992288020448978	4.593371958517592	1.0	0.744076453195088	4.043335528515444	1.0	0.992288020448978	4.593371958517592	1.0	0.744076453195088	4.043335528515444	1.0	0.992288020448978	4.593371958517592	1.0	0.744076453195088	4.043335528515444	4.1863206711264365	0.7546287002661015	3.130428152183299E-4	0.2617774025006213	0.2504612341262859	0.21614424903710155	0.27161711433599117
40000	-61993.76732304189	-61878.48576361609	-115.28155942579687	-19640.5884354799	1.614769721565009	3.9920726034025473	3.0559816413402165	0.9360909620623306	1	4	5	0	0	-20392.501783854215	1.149733144916395	3.927136529323949	2.3993161504621323	1.5278203788618165	0	4	7	0	0	-21845.395544281964	1.7948359867048358	22.462816637401662	12.029694475168291	10.433122162233365	6	22	42	11	0	1.0	1.175379930439329	2.9115149419049366	1.0	0.6993690181034512	2.3990947886779743	1.0	1.175379930439329	2.9115149419049366	1.0	0.6993690181034512	2.3990947886779743	1.0	1.175379930439329	2.9115149419049366	1.0	0.6993690181034512	2.3990947886779743	3.5739504749342266	0.14023459842452188	2.643012560921142E-4	0.2899987167548017	0.244953277674413	0.22189670251219729	0.24315130305858793
45000	-61984.2925538288	-61909.31552709136	-74.97702673743329	-19670.2611038401	1.588864149238736	3.704312387397618	2.7514738947756197	0.9528384926219979	0	3	5	0	0	-20422.055462984277	0.8369257249013122	2.9770798986659814	2.2865562912390276	0.6905236074269546	0	4	7	0	0	-21816.998960266985	1.6373080584881194	17.162958746985495	10.362487482241391	6.8004712647441	2	23	47	6	0	1.0	0.82686216318856	4.36534553539038	1.0	0.3864833449338632	3.0834828436380306	1.0	0.82686216318856	4.36534553539038	1.0	0.3864833449338632	3.0834828436380306	1.0	0.82686216318856	4.36534553539038	1.0	0.3864833449338632	3.0834828436380306	4.01888039941658	0.5577747729397308	3.0389681317510267E-4	0.2631619064580343	0.2490767301688729	0.21614424903710155	0.27161711433599117
