Sample	posterior	likelihood	prior	treeLikelihood.mumps-wa-clade-arkansas_10-2020-02-03	treeHeight.t:mumps-wa-clade-arkansas_10-2020-02-03	treeLength.t:mumps-wa-clade-arkansas_10-2020-02-03	Tree.t:mumps-wa-clade-arkansas_10-2020-02-03.length_Marshallese	Tree.t:mumps-wa-clade-arkansas_10-2020-02-03.length_Not_Marshallese	Tree.t:mumps-wa-clade-arkansas_10-2020-02-03.count_Marshallese_to_Not_Marshallese	Tree.t:mumps-wa-clade-arkansas_10-2020-02-03.count_Not_Marshallese_to_Marshallese	Tree.t:mumps-wa-clade-arkansas_10-2020-02-03.count_Marshallese	Tree.t:mumps-wa-clade-arkansas_10-2020-02-03.count_Not_Marshallese	rootTypeLogger.t:mumps-wa-clade-arkansas_10-2020-02-03	treeLikelihood.mumps-wa-clade-arkansas_8-2020-02-03	treeHeight.t:mumps-wa-clade-arkansas_8-2020-02-03	treeLength.t:mumps-wa-clade-arkansas_8-2020-02-03	Tree.t:mumps-wa-clade-arkansas_8-2020-02-03.length_Marshallese	Tree.t:mumps-wa-clade-arkansas_8-2020-02-03.length_Not_Marshallese	Tree.t:mumps-wa-clade-arkansas_8-2020-02-03.count_Marshallese_to_Not_Marshallese	Tree.t:mumps-wa-clade-arkansas_8-2020-02-03.count_Not_Marshallese_to_Marshallese	Tree.t:mumps-wa-clade-arkansas_8-2020-02-03.count_Marshallese	Tree.t:mumps-wa-clade-arkansas_8-2020-02-03.count_Not_Marshallese	rootTypeLogger.t:mumps-wa-clade-arkansas_8-2020-02-03	treeLikelihood.mumps-wa-clade-arkansas_69-2020-02-03	treeHeight.t:mumps-wa-clade-arkansas_69-2020-02-03	treeLength.t:mumps-wa-clade-arkansas_69-2020-02-03	Tree.t:mumps-wa-clade-arkansas_69-2020-02-03.length_Marshallese	Tree.t:mumps-wa-clade-arkansas_69-2020-02-03.length_Not_Marshallese	Tree.t:mumps-wa-clade-arkansas_69-2020-02-03.count_Marshallese_to_Not_Marshallese	Tree.t:mumps-wa-clade-arkansas_69-2020-02-03.count_Not_Marshallese_to_Marshallese	Tree.t:mumps-wa-clade-arkansas_69-2020-02-03.count_Marshallese	Tree.t:mumps-wa-clade-arkansas_69-2020-02-03.count_Not_Marshallese	rootTypeLogger.t:mumps-wa-clade-arkansas_69-2020-02-03	migModel.t:mumps-wa-clade-arkansas_10-2020-02-03.popSizeScaleFactor	migModel.t:mumps-wa-clade-arkansas_10-2020-02-03.popSize_Marshallese	migModel.t:mumps-wa-clade-arkansas_10-2020-02-03.popSize_Not_Marshallese	migModel.t:mumps-wa-clade-arkansas_10-2020-02-03.rateMatrixScaleFactor	migModel.t:mumps-wa-clade-arkansas_10-2020-02-03.rateMatrix_Marshallese_Not_Marshallese	migModel.t:mumps-wa-clade-arkansas_10-2020-02-03.rateMatrix_Not_Marshallese_Marshallese	migModel.t:mumps-wa-clade-arkansas_8-2020-02-03.popSizeScaleFactor	migModel.t:mumps-wa-clade-arkansas_8-2020-02-03.popSize_Marshallese	migModel.t:mumps-wa-clade-arkansas_8-2020-02-03.popSize_Not_Marshallese	migModel.t:mumps-wa-clade-arkansas_8-2020-02-03.rateMatrixScaleFactor	migModel.t:mumps-wa-clade-arkansas_8-2020-02-03.rateMatrix_Marshallese_Not_Marshallese	migModel.t:mumps-wa-clade-arkansas_8-2020-02-03.rateMatrix_Not_Marshallese_Marshallese	migModel.t:mumps-wa-clade-arkansas_69-2020-02-03.popSizeScaleFactor	migModel.t:mumps-wa-clade-arkansas_69-2020-02-03.popSize_Marshallese	migModel.t:mumps-wa-clade-arkansas_69-2020-02-03.popSize_Not_Marshallese	migModel.t:mumps-wa-clade-arkansas_69-2020-02-03.rateMatrixScaleFactor	migModel.t:mumps-wa-clade-arkansas_69-2020-02-03.rateMatrix_Marshallese_Not_Marshallese	migModel.t:mumps-wa-clade-arkansas_69-2020-02-03.rateMatrix_Not_Marshallese_Marshallese	kappa.s:mumps-wa-clade-arkansas_69-2020-02-03	gammaShape.s:mumps-wa-clade-arkansas_69-2020-02-03	clockRate.c:mumps-wa-clade-arkansas_69-2020-02-03	freqParameter.s:mumps-wa-clade-arkansas_69-2020-02-031	freqParameter.s:mumps-wa-clade-arkansas_69-2020-02-032	freqParameter.s:mumps-wa-clade-arkansas_69-2020-02-033	freqParameter.s:mumps-wa-clade-arkansas_69-2020-02-034
50000	-61641.00900847727	-61620.2369554098	-20.772053067467464	-19569.6672224295	1.7102022070189171	3.1970528425582962	2.154759092730277	1.0422937498280191	1	4	5	0	0	-20337.50099099923	0.680131936568151	2.1003156254876174	1.31896775972027	0.7813478657673476	0	2	5	2	0	-21713.06874198106	1.2037166202383298	10.953977376038623	5.9824798256396585	4.971497550398967	9	30	47	6	0	1.0	0.5262614000869839	1.9948963731621854	1.0	0.6931207917178491	4.1958746092927575	1.0	0.5262614000869839	1.9948963731621854	1.0	0.6931207917178491	4.1958746092927575	1.0	0.5262614000869839	1.9948963731621854	1.0	0.6931207917178491	4.1958746092927575	4.93877857607319	0.08868878478466712	4.1281232401355164E-4	0.3045619182465542	0.22393129086615668	0.2050955958169084	0.26641119507038075
55000	-61649.05529063202	-61624.95193764611	-24.103352985914935	-19567.7422260923	1.0092357903978442	2.036319099289458	1.5110334670144603	0.5252856322749981	3	6	5	0	0	-20339.2298828992	0.668703183624726	2.5672891898891796	1.9841011937796127	0.5831879961095674	0	4	7	0	0	-21717.97982865461	1.2177959061308912	11.83880540551472	7.16868595066466	4.670119454850056	7	29	48	5	0	1.0	0.6340807377824873	2.6255228287000247	1.0	0.7527780088421409	6.683716906044253	1.0	0.6340807377824873	2.6255228287000247	1.0	0.7527780088421409	6.683716906044253	1.0	0.6340807377824873	2.6255228287000247	1.0	0.7527780088421409	6.683716906044253	2.559851976738027	0.07234883248969466	4.600818777345191E-4	0.3056337298405693	0.2228594792721416	0.2050955958169084	0.26641119507038075
60000	-61638.70418626528	-61622.167063517525	-16.53712274775377	-19566.22705944901	1.16053022911022	2.249549119857571	1.5687009290379583	0.6808481908196127	2	5	5	0	0	-20341.149538000638	0.7963115449144759	2.8650714960115735	2.37120594873379	0.493865547277784	2	6	7	0	0	-21714.79046606788	1.172786492269888	12.58802131452423	8.9285176038799	3.6595037106443336	10	37	53	0	0	1.0	0.7414961072372873	1.9310321100969052	1.0	0.7649962472649515	9.256751169262195	1.0	0.7414961072372873	1.9310321100969052	1.0	0.7649962472649515	9.256751169262195	1.0	0.7414961072372873	1.9310321100969052	1.0	0.7649962472649515	9.256751169262195	4.301832805502319	0.07234883248969466	3.4249564682057535E-4	0.3056337298405693	0.2228594792721416	0.2050955958169084	0.26641119507038075
65000	-61640.5594564703	-61616.59206352687	-23.96739294342505	-19567.387639134817	1.0315709778298348	2.2621543197559815	2.092322363133299	0.1698319566226831	2	5	5	0	0	-20342.33557221279	0.7948244174924313	3.3053792706220926	2.7151239605133455	0.5902553101087468	2	6	7	0	0	-21706.868852179265	1.2389775577836324	13.196285477887859	8.73975035175167	4.456535126136189	12	38	52	1	0	1.0	0.7443771599890745	4.206706752790945	1.0	0.8905818023221121	7.076427747325211	1.0	0.7443771599890745	4.206706752790945	1.0	0.8905818023221121	7.076427747325211	1.0	0.7443771599890745	4.206706752790945	1.0	0.8905818023221121	7.076427747325211	3.737127970601285	0.07234883248969466	3.590080378844279E-4	0.3056337298405693	0.2228594792721416	0.2050955958169084	0.26641119507038075
70000	-61653.82506868352	-61619.29364903203	-34.531419651497096	-19570.286144063884	0.9128262060979248	1.9287755399075648	1.731080072990157	0.19769546691740733	0	3	5	0	0	-20338.35196583251	0.592171073636442	2.299565827846357	1.7500058337105366	0.5495599941358202	1	5	7	0	0	-21710.655539135634	1.2082174905355594	13.140105522463166	8.992486165711197	4.1476193567519655	8	34	52	1	0	1.0	0.742970162584757	3.1761222535622915	1.0	0.5635304252928676	6.562612470723259	1.0	0.742970162584757	3.1761222535622915	1.0	0.5635304252928676	6.562612470723259	1.0	0.742970162584757	3.1761222535622915	1.0	0.5635304252928676	6.562612470723259	3.737127970601285	0.040222107679515895	3.3684966883160556E-4	0.3056337298405693	0.2228594792721416	0.2050955958169084	0.26641119507038075
75000	-61645.12151895869	-61623.09347612109	-22.0280428376002	-19566.70508513948	1.2173808091583183	2.2423674216547	1.8379659205244152	0.4044015011302847	3	6	5	0	0	-20337.508117244204	0.8363479123926256	2.6630881877778765	2.3263498478093436	0.3367383399685328	0	4	7	0	0	-21718.880273737403	1.1985619926143207	13.00164140760538	7.785140615703429	5.216500791901953	10	34	50	3	0	1.0	0.5681205145093403	4.099387676869916	1.0	1.079455745686814	7.236514383359329	1.0	0.5681205145093403	4.099387676869916	1.0	1.079455745686814	7.236514383359329	1.0	0.5681205145093403	4.099387676869916	1.0	1.079455745686814	7.236514383359329	3.737127970601285	0.05600007698206615	4.447729802622354E-4	0.3056337298405693	0.2228594792721416	0.2050955958169084	0.26641119507038075
80000	-61642.949574872146	-61621.60475357139	-21.34482130076044	-19566.603450691957	1.043241229786219	1.8887110809128584	1.4302015323089683	0.45850954860389026	2	5	5	0	0	-20338.98363765974	0.6661124366365422	2.318964756252398	1.4112134500838558	0.9077513061685418	1	5	7	0	0	-21716.017665219693	1.1490754228772533	11.898229371438882	8.081220562437604	3.8170088090012766	5	30	51	2	0	1.0	0.769159789369301	3.301412299847361	1.0	0.8591021934369707	6.161109270229059	1.0	0.769159789369301	3.301412299847361	1.0	0.8591021934369707	6.161109270229059	1.0	0.769159789369301	3.301412299847361	1.0	0.8591021934369707	6.161109270229059	3.737127970601285	0.05384843591331253	3.1464064674204304E-4	0.3056337298405693	0.2228594792721416	0.2050955958169084	0.26641119507038075
85000	-61627.847516945294	-61608.60158212722	-19.245934818073096	-19566.987372275835	1.2212135341628467	2.44582454844342	2.003995186315786	0.441829362127634	0	3	5	0	0	-20342.443147181646	1.0693690462489571	3.7387432264288885	2.9787934349011995	0.7599497915276894	3	7	7	0	0	-21699.171062669742	1.0909237251582178	11.140213404164209	7.1145515322142145	4.025661871949997	6	31	51	2	0	1.0	0.638511895232223	3.783969400406594	1.0	0.6255780485513587	6.144530754515815	1.0	0.638511895232223	3.783969400406594	1.0	0.6255780485513587	6.144530754515815	1.0	0.638511895232223	3.783969400406594	1.0	0.6255780485513587	6.144530754515815	4.716424667678021	0.08683254138551845	4.327489567565242E-4	0.3056337298405693	0.2228594792721416	0.2050955958169084	0.26641119507038075
90000	-61626.441473556544	-61603.096005896994	-23.34546765955215	-19565.382241111078	0.9061168522965889	1.3768061180234237	1.1879104856107432	0.18889563241268037	0	3	5	0	0	-20337.435250537463	0.5092034285773014	1.6856600773543469	1.2124622591254546	0.4731978182288924	0	4	7	0	0	-21700.27851424846	1.0816544389177423	11.443835905911932	6.899456112673825	4.544379793238109	3	27	50	3	0	1.0	0.6250449369115362	2.3184163118697168	1.0	0.6385023684939127	8.023768106735242	1.0	0.6250449369115362	2.3184163118697168	1.0	0.6385023684939127	8.023768106735242	1.0	0.6250449369115362	2.3184163118697168	1.0	0.6385023684939127	8.023768106735242	4.436755389992028	0.07011133790685496	4.0378648910265963E-4	0.3056337298405693	0.2228594792721416	0.2050955958169084	0.26641119507038075
95000	-61613.71745028965	-61603.957882967086	-9.759567322565204	-19569.364343657282	0.9042565704363029	1.8260503710614868	1.386402843632277	0.43964752742920976	0	3	5	0	0	-20337.79259284366	0.544492556290451	1.94596976655839	1.5124523018619234	0.4335174646964667	1	5	7	0	0	-21696.800946466145	1.1015676902606801	10.412749942986691	6.7568842315717434	3.655865711414951	3	29	52	1	0	1.0	0.4828150929647766	1.7978291517778264	1.0	0.7953528101638797	8.77367963243254	1.0	0.4828150929647766	1.7978291517778264	1.0	0.7953528101638797	8.77367963243254	1.0	0.4828150929647766	1.7978291517778264	1.0	0.7953528101638797	8.77367963243254	5.132265724430604	0.07011133790685496	4.396585776167893E-4	0.3103328285650829	0.2228594792721416	0.20039649709239485	0.26641119507038075
100000	-61622.91303085276	-61620.59318510642	-2.3198457463339532	-19570.33638633726	1.5168857742215236	3.2414382575995933	2.8096450668938093	0.43179319070578354	1	4	5	0	0	-20342.66140744085	0.7605479121163854	3.0715845821293057	2.3786174156461346	0.6929671664831714	2	6	7	0	0	-21707.59539132831	1.1437940073386852	9.57180715633771	6.27149860652804	3.3003085498096696	5	31	52	1	0	1.0	0.5374599977111045	1.9645995638382443	1.0	0.6783404749109645	6.328523838519065	1.0	0.5374599977111045	1.9645995638382443	1.0	0.6783404749109645	6.328523838519065	1.0	0.5374599977111045	1.9645995638382443	1.0	0.6783404749109645	6.328523838519065	5.132265724430604	0.037135698189019115	4.553311976579205E-4	0.3103328285650829	0.2228594792721416	0.20039649709239485	0.26641119507038075
105000	-61616.680470218926	-61606.34033344482	-10.340136774099708	-19570.84849325244	0.9527738869970075	1.737408925752036	1.0608111108779061	0.6765978148741298	0	3	5	0	0	-20338.52314694159	0.5964974089249768	2.241206491284075	1.7014241516448592	0.5397823396392156	0	4	7	0	0	-21696.968693250798	1.2834196386883394	9.584587501033429	7.270507501970618	2.31407999906281	3	27	50	3	0	1.0	0.61128468688192	1.8578761029124449	1.0	0.5269286909710957	6.649724110020903	1.0	0.61128468688192	1.8578761029124449	1.0	0.5269286909710957	6.649724110020903	1.0	0.61128468688192	1.8578761029124449	1.0	0.5269286909710957	6.649724110020903	5.132265724430604	0.02268488668712617	5.027239313359587E-4	0.3103328285650829	0.2228594792721416	0.20039649709239485	0.26641119507038075
110000	-61626.75473547276	-61602.03103288275	-24.723702590009484	-19565.474672807948	0.9004537546181636	1.7297342573218368	1.5090303622077617	0.2207038951140756	0	3	5	0	0	-20337.65011038998	0.5880438938324654	2.0612297690766312	0.9396988087506388	1.1215309603259929	0	3	6	1	0	-21698.90624968482	1.6396680140791215	11.870742815535788	7.892575655754033	3.978167159781755	5	29	50	3	0	1.0	0.5007136597898625	2.1462853711821106	1.0	0.6452252802929112	4.95389296199883	1.0	0.5007136597898625	2.1462853711821106	1.0	0.6452252802929112	4.95389296199883	1.0	0.5007136597898625	2.1462853711821106	1.0	0.6452252802929112	4.95389296199883	4.7711912697906005	0.02858869952785096	3.487557580073626E-4	0.3103328285650829	0.2228594792721416	0.20039649709239485	0.26641119507038075
115000	-61621.93039838311	-61607.13643406353	-14.793964319587964	-19569.51623799689	0.9149784859680208	1.8232925215801434	1.4899948627383486	0.3332976588417945	0	3	5	0	0	-20337.820113501635	0.5942416479787234	1.807121015963404	1.2395894041713096	0.5675316117920942	0	4	7	0	0	-21699.800082565005	1.561843694515711	11.47780285752895	7.78894438620299	3.688858471325958	2	25	49	4	0	1.0	0.5273014361488993	2.9402919371247105	1.0	0.4444573334299143	6.774663373910184	1.0	0.5273014361488993	2.9402919371247105	1.0	0.4444573334299143	6.774663373910184	1.0	0.5273014361488993	2.9402919371247105	1.0	0.4444573334299143	6.774663373910184	4.031434392338948	0.02858869952785096	3.0893254311936143E-4	0.3103328285650829	0.2228594792721416	0.20039649709239485	0.26641119507038075
120000	-61601.98344547009	-61610.28351499296	8.300069522867885	-19565.823975782765	0.9632782799997394	1.5272311438455763	1.1540153281577514	0.37321581568782514	0	3	5	0	0	-20337.183261430095	0.3538672006908233	1.0173686342435186	0.7316302693694112	0.2857383648741072	0	4	7	0	0	-21707.2762777801	1.7351355538518476	10.779304445691784	7.152110573666364	3.6271938720254204	1	27	52	1	0	1.0	0.4934933421124163	3.9468793943849025	1.0	0.477888054685018	6.013084474398421	1.0	0.4934933421124163	3.9468793943849025	1.0	0.477888054685018	6.013084474398421	1.0	0.4934933421124163	3.9468793943849025	1.0	0.477888054685018	6.013084474398421	3.285531261007382	0.03765532537826843	4.910126501663026E-4	0.3103328285650829	0.2228594792721416	0.20039649709239485	0.26641119507038075
