Sample	posterior	likelihood	prior	treeLikelihood.mumps-wa-clade-arkansas_10-2020-02-03	treeHeight.t:mumps-wa-clade-arkansas_10-2020-02-03	treeLength.t:mumps-wa-clade-arkansas_10-2020-02-03	Tree.t:mumps-wa-clade-arkansas_10-2020-02-03.length_Marshallese	Tree.t:mumps-wa-clade-arkansas_10-2020-02-03.length_Not_Marshallese	Tree.t:mumps-wa-clade-arkansas_10-2020-02-03.count_Marshallese_to_Not_Marshallese	Tree.t:mumps-wa-clade-arkansas_10-2020-02-03.count_Not_Marshallese_to_Marshallese	Tree.t:mumps-wa-clade-arkansas_10-2020-02-03.count_Marshallese	Tree.t:mumps-wa-clade-arkansas_10-2020-02-03.count_Not_Marshallese	rootTypeLogger.t:mumps-wa-clade-arkansas_10-2020-02-03	treeLikelihood.mumps-wa-clade-arkansas_8-2020-02-03	treeHeight.t:mumps-wa-clade-arkansas_8-2020-02-03	treeLength.t:mumps-wa-clade-arkansas_8-2020-02-03	Tree.t:mumps-wa-clade-arkansas_8-2020-02-03.length_Marshallese	Tree.t:mumps-wa-clade-arkansas_8-2020-02-03.length_Not_Marshallese	Tree.t:mumps-wa-clade-arkansas_8-2020-02-03.count_Marshallese_to_Not_Marshallese	Tree.t:mumps-wa-clade-arkansas_8-2020-02-03.count_Not_Marshallese_to_Marshallese	Tree.t:mumps-wa-clade-arkansas_8-2020-02-03.count_Marshallese	Tree.t:mumps-wa-clade-arkansas_8-2020-02-03.count_Not_Marshallese	rootTypeLogger.t:mumps-wa-clade-arkansas_8-2020-02-03	treeLikelihood.mumps-wa-clade-arkansas_69-2020-02-03	treeHeight.t:mumps-wa-clade-arkansas_69-2020-02-03	treeLength.t:mumps-wa-clade-arkansas_69-2020-02-03	Tree.t:mumps-wa-clade-arkansas_69-2020-02-03.length_Marshallese	Tree.t:mumps-wa-clade-arkansas_69-2020-02-03.length_Not_Marshallese	Tree.t:mumps-wa-clade-arkansas_69-2020-02-03.count_Marshallese_to_Not_Marshallese	Tree.t:mumps-wa-clade-arkansas_69-2020-02-03.count_Not_Marshallese_to_Marshallese	Tree.t:mumps-wa-clade-arkansas_69-2020-02-03.count_Marshallese	Tree.t:mumps-wa-clade-arkansas_69-2020-02-03.count_Not_Marshallese	rootTypeLogger.t:mumps-wa-clade-arkansas_69-2020-02-03	migModel.t:mumps-wa-clade-arkansas_10-2020-02-03.popSizeScaleFactor	migModel.t:mumps-wa-clade-arkansas_10-2020-02-03.popSize_Marshallese	migModel.t:mumps-wa-clade-arkansas_10-2020-02-03.popSize_Not_Marshallese	migModel.t:mumps-wa-clade-arkansas_10-2020-02-03.rateMatrixScaleFactor	migModel.t:mumps-wa-clade-arkansas_10-2020-02-03.rateMatrix_Marshallese_Not_Marshallese	migModel.t:mumps-wa-clade-arkansas_10-2020-02-03.rateMatrix_Not_Marshallese_Marshallese	migModel.t:mumps-wa-clade-arkansas_8-2020-02-03.popSizeScaleFactor	migModel.t:mumps-wa-clade-arkansas_8-2020-02-03.popSize_Marshallese	migModel.t:mumps-wa-clade-arkansas_8-2020-02-03.popSize_Not_Marshallese	migModel.t:mumps-wa-clade-arkansas_8-2020-02-03.rateMatrixScaleFactor	migModel.t:mumps-wa-clade-arkansas_8-2020-02-03.rateMatrix_Marshallese_Not_Marshallese	migModel.t:mumps-wa-clade-arkansas_8-2020-02-03.rateMatrix_Not_Marshallese_Marshallese	migModel.t:mumps-wa-clade-arkansas_69-2020-02-03.popSizeScaleFactor	migModel.t:mumps-wa-clade-arkansas_69-2020-02-03.popSize_Marshallese	migModel.t:mumps-wa-clade-arkansas_69-2020-02-03.popSize_Not_Marshallese	migModel.t:mumps-wa-clade-arkansas_69-2020-02-03.rateMatrixScaleFactor	migModel.t:mumps-wa-clade-arkansas_69-2020-02-03.rateMatrix_Marshallese_Not_Marshallese	migModel.t:mumps-wa-clade-arkansas_69-2020-02-03.rateMatrix_Not_Marshallese_Marshallese	kappa.s:mumps-wa-clade-arkansas_69-2020-02-03	gammaShape.s:mumps-wa-clade-arkansas_69-2020-02-03	clockRate.c:mumps-wa-clade-arkansas_69-2020-02-03	freqParameter.s:mumps-wa-clade-arkansas_69-2020-02-031	freqParameter.s:mumps-wa-clade-arkansas_69-2020-02-032	freqParameter.s:mumps-wa-clade-arkansas_69-2020-02-033	freqParameter.s:mumps-wa-clade-arkansas_69-2020-02-034
50000	-61866.21565961646	-61756.17901711342	-110.03664250303764	-19602.302245545245	1.1596018492099407	2.9345953634990543	0.5201887043842229	2.414406659114831	4	1	0	5	1	-20376.004074740456	0.9061247138309132	3.9670471383093138	1.5959219965796883	2.371125141729625	5	3	2	5	1	-21777.872696827722	2.1598490426078847	20.99666976458396	9.041800615792853	11.954869148791108	21	10	16	37	1	1.0	1.6501665714153104	1.3333011940179418	1.0	2.9398196534806162	0.9664417150360796	1.0	1.6501665714153104	1.3333011940179418	1.0	2.9398196534806162	0.9664417150360796	1.0	1.6501665714153104	1.3333011940179418	1.0	2.9398196534806162	0.9664417150360796	3.834501580216965	0.6196279088988069	2.3423547878191763E-4	0.2770770845129982	0.23129028364028428	0.21688541483720147	0.27474721700951604
55000	-61837.63694481355	-61750.71897873239	-86.9179660811672	-19602.06573491709	1.0973672609778813	2.6197107973540485	0.7627321096786844	1.8569786876753642	5	2	0	5	1	-20373.864220072737	0.9290446345890997	3.7297790026640367	1.775568495876592	1.9542105067874451	9	6	1	6	1	-21774.789023742564	2.79040316219936	21.50487467290715	8.651598967345931	12.853275705561225	32	23	17	36	0	1.0	2.0089478061752923	1.0285864930366595	1.0	4.5121749237398	1.0722420462343811	1.0	2.0089478061752923	1.0285864930366595	1.0	4.5121749237398	1.0722420462343811	1.0	2.0089478061752923	1.0285864930366595	1.0	4.5121749237398	1.0722420462343811	3.834501580216965	0.3133324667619384	2.016175136909092E-4	0.2770770845129982	0.22735069432848123	0.21688541483720147	0.2786868063213191
60000	-61837.400117744175	-61794.86261622967	-42.53750151450381	-19620.49389777027	1.4271615588413602	2.5651411205179597	1.1301923305811346	1.4349487899368256	2	2	3	2	1	-20394.151264385342	0.615311827552657	1.8479669284710798	1.2258328845262925	0.6221340439447874	2	4	5	2	0	-21780.21745407406	1.622113579780837	12.90313801006542	5.320086273947416	7.583051736118002	25	25	27	26	1	1.0	0.5344834022635478	1.2578746656679751	1.0	2.880467941776957	2.8489724583706835	1.0	0.5344834022635478	1.2578746656679751	1.0	2.880467941776957	2.8489724583706835	1.0	0.5344834022635478	1.2578746656679751	1.0	2.880467941776957	2.8489724583706835	4.073133750724496	1.0441613959628304	2.811639039570971E-4	0.27330791761202955	0.239423175218299	0.2229670469166567	0.2643018602530148
65000	-61846.79584368851	-61796.96116345124	-49.83468023727074	-19619.709608471287	0.9931683466852244	1.6119756941713939	0.862885470898247	0.7490902232731471	0	2	4	1	0	-20394.838660193367	0.6783505602436438	2.057545497802887	0.9241990530177355	1.1333464447851513	2	3	5	2	1	-21782.412894786583	1.3844919176774324	11.901525127265284	5.734530569537803	6.166994557727477	16	19	29	24	0	1.0	0.5836499108902822	1.1850644845519744	1.0	2.8535120949846924	2.9235807604082935	1.0	0.5836499108902822	1.1850644845519744	1.0	2.8535120949846924	2.9235807604082935	1.0	0.5836499108902822	1.1850644845519744	1.0	2.8535120949846924	2.9235807604082935	4.073133750724496	1.9596742779897398	3.5556689458682376E-4	0.27330791761202955	0.239423175218299	0.2229670469166567	0.2643018602530148
70000	-61848.60564316234	-61800.929361348	-47.67628181433732	-19624.65525802868	1.5013879842903257	3.252884802453597	2.176647245037862	1.0762375574157343	5	6	3	2	0	-20396.201335047583	0.8165980191021224	2.85563672680948	1.7288707885014394	1.1267659383080406	1	3	5	2	0	-21780.07276827173	1.1597931791381713	11.280943002234256	5.64167539373765	5.639267608496606	16	19	29	24	0	1.0	0.6947093822302072	0.7669872666165671	1.0	2.325600384435504	3.3374995397564926	1.0	0.6947093822302072	0.7669872666165671	1.0	2.325600384435504	3.3374995397564926	1.0	0.6947093822302072	0.7669872666165671	1.0	2.325600384435504	3.3374995397564926	4.073133750724496	1.9596742779897398	3.8992293792828973E-4	0.27330791761202955	0.239423175218299	0.2229670469166567	0.2643018602530148
75000	-61806.93503099208	-61732.64840870451	-74.28662228756997	-19603.5256738747	1.2382240517234293	3.1993554846211243	0.3590317459066167	2.840323738714508	3	0	0	5	1	-20375.490101711177	1.4085110123040343	4.856120897884712	1.2518717395893064	3.6042491582954064	6	3	1	6	1	-21753.63263311863	1.9596738771904871	19.45670034733426	9.541981085296296	9.914719262037963	36	18	9	44	1	1.0	5.374948902483972	0.6547981985743533	1.0	3.933419251963314	0.9439450946478921	1.0	5.374948902483972	0.6547981985743533	1.0	3.933419251963314	0.9439450946478921	1.0	5.374948902483972	0.6547981985743533	1.0	3.933419251963314	0.9439450946478921	4.686337951297204	0.040089966558643456	2.3151419875703223E-4	0.2770770845129982	0.22735069432848123	0.21216783806241812	0.28340438309610244
80000	-61784.47940441306	-61737.639548653955	-46.83985575910925	-19602.192843817164	1.2159646288593202	2.484075659459883	1.821270764467018	0.6628048949928648	1	4	5	0	0	-20373.72066525989	0.6729729068135579	2.362647085883355	0.8201675164359558	1.5424795694473996	3	2	3	4	1	-21761.7260395769	1.27538368440106	11.62940975595306	6.27684259760841	5.352567158344649	16	18	29	24	1	1.0	0.6883385099106059	0.6257273563933391	1.0	1.8858760131735013	3.28239046149942	1.0	0.6883385099106059	0.6257273563933391	1.0	1.8858760131735013	3.28239046149942	1.0	0.6883385099106059	0.6257273563933391	1.0	1.8858760131735013	3.28239046149942	4.073133750724496	1.7514405527105465	3.708403888629833E-4	0.27745625567643517	0.23744280223661632	0.20662687056362414	0.2784740715233244
85000	-61773.461144009205	-61733.474688614726	-39.98645539447574	-19602.101719930244	1.188398712895492	2.3368952588757157	1.5085384086470546	0.8283568502286609	1	3	4	1	0	-20374.308845751064	0.6125784612393474	2.361094463840988	1.7016314934968984	0.6594629703440901	0	2	5	2	0	-21757.064122933418	1.1739694348999137	10.726675794721455	5.307545760747579	5.419130033973876	12	17	31	22	0	1.0	0.5399708472845607	0.7441202799126809	1.0	1.4388826975101785	2.8993431291140825	1.0	0.5399708472845607	0.7441202799126809	1.0	1.4388826975101785	2.8993431291140825	1.0	0.5399708472845607	0.7441202799126809	1.0	1.4388826975101785	2.8993431291140825	4.073133750724496	2.8423048415865133	4.4279558199458247E-4	0.2778889381598691	0.23701011975318237	0.2130800414801609	0.27202090060678763
90000	-61737.65192466332	-61717.697513928986	-19.95441073433479	-19595.554761167543	0.884141505981015	1.7029049331591168	1.0429173704511667	0.6599875627079501	0	2	4	1	0	-20366.58850694218	0.6002660357764641	2.02353512288764	1.1683812698296363	0.8551538530580041	1	2	5	2	1	-21755.55424581927	1.1478584804606733	9.192082594820882	4.666154499184576	4.525928095636304	15	20	32	21	1	1.0	0.5956878126362702	0.5199986005905936	1.0	1.8970499466571902	3.801448246199117	1.0	0.5956878126362702	0.5199986005905936	1.0	1.8970499466571902	3.801448246199117	1.0	0.5956878126362702	0.5199986005905936	1.0	1.8970499466571902	3.801448246199117	4.073133750724496	1.748549574540107	4.4119950977957313E-4	0.2813395163988723	0.23701011975318237	0.2130800414801609	0.26857032236778444
95000	-61727.110853728766	-61710.84729407432	-16.2635596544448	-19594.25348803504	0.7879534600476803	1.1850154629072733	0.5766133141429536	0.6084021487643199	0	2	4	1	0	-20368.59866669019	0.5996807953779362	1.8394940393550177	1.175309523516522	0.6641845158384957	2	5	6	1	0	-21747.99513934909	1.368231646843502	10.008134980764384	5.6651278444909305	4.343007136273453	14	22	35	18	1	1.0	0.6280638937993559	0.4677139297210895	1.0	2.3294803544228015	4.471739695448395	1.0	0.6280638937993559	0.4677139297210895	1.0	2.3294803544228015	4.471739695448395	1.0	0.6280638937993559	0.4677139297210895	1.0	2.3294803544228015	4.471739695448395	4.073133750724496	1.748549574540107	5.720234432139533E-4	0.2813395163988723	0.23701011975318237	0.2130800414801609	0.26857032236778444
100000	-61730.23213498887	-61695.190061533955	-35.04207345491616	-19593.091875267863	0.8727266544662983	1.4361417580431715	0.9310484240381729	0.5050933340049986	0	2	4	1	0	-20368.141767879373	0.6545297002363075	2.3204306142610034	1.3361503367916014	0.9842802774694019	3	3	4	3	1	-21733.95641838672	1.28672394504442	11.07216553443924	6.499879427054577	4.5722861073846595	11	23	38	15	0	1.0	0.4637668209723054	0.4906110957413312	1.0	2.7471933088676104	3.0971485229801456	1.0	0.4637668209723054	0.4906110957413312	1.0	2.7471933088676104	3.0971485229801456	1.0	0.4637668209723054	0.4906110957413312	1.0	2.7471933088676104	3.0971485229801456	4.073133750724496	1.3222806686926842	4.456110582802716E-4	0.2813395163988723	0.23701011975318237	0.2088225231907215	0.2728278406572238
105000	-61647.77290575284	-61655.72357236488	7.950666612039002	-19582.670693712982	0.8990160626308003	1.6967424204048762	1.0815853426695008	0.6151570777353755	2	4	4	1	0	-20357.117672495988	0.5381802671345998	1.6179347137368216	0.9817335306682373	0.6362011830685844	2	5	6	1	0	-21715.935206155915	1.1572452221157308	9.727458720781666	4.693626629623449	5.0338320911582155	19	26	33	20	0	1.0	0.3323683065727615	0.5942971806232482	1.0	2.7568093828881084	5.699439027524322	1.0	0.3323683065727615	0.5942971806232482	1.0	2.7568093828881084	5.699439027524322	1.0	0.3323683065727615	0.5942971806232482	1.0	2.7568093828881084	5.699439027524322	4.073133750724496	1.0743845590010757	5.662228330503433E-4	0.2912239558924886	0.23701011975318237	0.2088225231907215	0.2629434011636075
110000	-61621.51905595772	-61630.92632626303	9.40727030531205	-19570.95810452566	0.8694070742700712	1.5178551104670874	1.0897208321440839	0.42813427832300366	4	6	4	1	0	-20345.327894268066	0.6322074443136528	2.521489313487025	1.6398876797407527	0.8816016337462727	1	4	6	1	0	-21714.640327469304	1.0495601015301226	9.080274407179203	5.609752490617044	3.470521916562159	11	30	45	8	0	1.0	0.40579869525786805	0.8373882822865666	1.0	2.5412549621344973	6.50352366294001	1.0	0.40579869525786805	0.8373882822865666	1.0	2.5412549621344973	6.50352366294001	1.0	0.40579869525786805	0.8373882822865666	1.0	2.5412549621344973	6.50352366294001	4.073133750724496	0.9149484235559198	4.851719056435004E-4	0.29934498439652857	0.22888909124914242	0.2088225231907215	0.2629434011636075
115000	-61598.15141403645	-61625.099153416144	26.94773937968843	-19572.434001071077	0.8768319003039685	1.6188600842847618	1.2889313760079775	0.32992870827678433	3	6	5	0	0	-20343.04400076333	0.5036365378041233	1.5291931541040065	0.6791732469929129	0.8500199071110934	3	4	4	3	0	-21709.621151581734	0.9795758525438231	8.445614674733859	4.907969726485472	3.5376449482483836	13	29	42	11	0	1.0	0.35875254488208347	0.518878433006666	1.0	2.251419791097619	5.542117162679207	1.0	0.35875254488208347	0.518878433006666	1.0	2.251419791097619	5.542117162679207	1.0	0.35875254488208347	0.518878433006666	1.0	2.251419791097619	5.542117162679207	4.073133750724496	0.5783079709145643	5.142372655813954E-4	0.29934498439652857	0.22888909124914242	0.2088225231907215	0.2629434011636075
120000	-61589.52451883658	-61628.663879922184	39.13936108560368	-19573.813888984503	0.8179767772990147	1.5245627471787206	1.0789477501597564	0.4456149970189642	4	6	4	1	0	-20344.65402182442	0.42344893219763413	1.5311834947015672	1.15129923806732	0.3798842566342475	1	5	7	0	0	-21710.19596911326	1.0241769385019046	7.4346380373896315	4.453793250705391	2.980844786684243	10	27	43	10	0	1.0	0.2747635628470185	0.6655035019231264	1.0	2.8467872009626216	9.050061967429416	1.0	0.2747635628470185	0.6655035019231264	1.0	2.8467872009626216	9.050061967429416	1.0	0.2747635628470185	0.6655035019231264	1.0	2.8467872009626216	9.050061967429416	4.073133750724496	1.0759204126762756	6.927039637375189E-4	0.29934498439652857	0.22888909124914242	0.2088225231907215	0.2629434011636075
