Sample	posterior	likelihood	prior	treeLikelihood.mumps-wa-clade-arkansas_10-2020-02-03	treeHeight.t:mumps-wa-clade-arkansas_10-2020-02-03	treeLength.t:mumps-wa-clade-arkansas_10-2020-02-03	Tree.t:mumps-wa-clade-arkansas_10-2020-02-03.length_Marshallese	Tree.t:mumps-wa-clade-arkansas_10-2020-02-03.length_Not_Marshallese	Tree.t:mumps-wa-clade-arkansas_10-2020-02-03.count_Marshallese_to_Not_Marshallese	Tree.t:mumps-wa-clade-arkansas_10-2020-02-03.count_Not_Marshallese_to_Marshallese	Tree.t:mumps-wa-clade-arkansas_10-2020-02-03.count_Marshallese	Tree.t:mumps-wa-clade-arkansas_10-2020-02-03.count_Not_Marshallese	rootTypeLogger.t:mumps-wa-clade-arkansas_10-2020-02-03	treeLikelihood.mumps-wa-clade-arkansas_8-2020-02-03	treeHeight.t:mumps-wa-clade-arkansas_8-2020-02-03	treeLength.t:mumps-wa-clade-arkansas_8-2020-02-03	Tree.t:mumps-wa-clade-arkansas_8-2020-02-03.length_Marshallese	Tree.t:mumps-wa-clade-arkansas_8-2020-02-03.length_Not_Marshallese	Tree.t:mumps-wa-clade-arkansas_8-2020-02-03.count_Marshallese_to_Not_Marshallese	Tree.t:mumps-wa-clade-arkansas_8-2020-02-03.count_Not_Marshallese_to_Marshallese	Tree.t:mumps-wa-clade-arkansas_8-2020-02-03.count_Marshallese	Tree.t:mumps-wa-clade-arkansas_8-2020-02-03.count_Not_Marshallese	rootTypeLogger.t:mumps-wa-clade-arkansas_8-2020-02-03	treeLikelihood.mumps-wa-clade-arkansas_69-2020-02-03	treeHeight.t:mumps-wa-clade-arkansas_69-2020-02-03	treeLength.t:mumps-wa-clade-arkansas_69-2020-02-03	Tree.t:mumps-wa-clade-arkansas_69-2020-02-03.length_Marshallese	Tree.t:mumps-wa-clade-arkansas_69-2020-02-03.length_Not_Marshallese	Tree.t:mumps-wa-clade-arkansas_69-2020-02-03.count_Marshallese_to_Not_Marshallese	Tree.t:mumps-wa-clade-arkansas_69-2020-02-03.count_Not_Marshallese_to_Marshallese	Tree.t:mumps-wa-clade-arkansas_69-2020-02-03.count_Marshallese	Tree.t:mumps-wa-clade-arkansas_69-2020-02-03.count_Not_Marshallese	rootTypeLogger.t:mumps-wa-clade-arkansas_69-2020-02-03	migModel.t:mumps-wa-clade-arkansas_10-2020-02-03.popSizeScaleFactor	migModel.t:mumps-wa-clade-arkansas_10-2020-02-03.popSize_Marshallese	migModel.t:mumps-wa-clade-arkansas_10-2020-02-03.popSize_Not_Marshallese	migModel.t:mumps-wa-clade-arkansas_10-2020-02-03.rateMatrixScaleFactor	migModel.t:mumps-wa-clade-arkansas_10-2020-02-03.rateMatrix_Marshallese_Not_Marshallese	migModel.t:mumps-wa-clade-arkansas_10-2020-02-03.rateMatrix_Not_Marshallese_Marshallese	migModel.t:mumps-wa-clade-arkansas_8-2020-02-03.popSizeScaleFactor	migModel.t:mumps-wa-clade-arkansas_8-2020-02-03.popSize_Marshallese	migModel.t:mumps-wa-clade-arkansas_8-2020-02-03.popSize_Not_Marshallese	migModel.t:mumps-wa-clade-arkansas_8-2020-02-03.rateMatrixScaleFactor	migModel.t:mumps-wa-clade-arkansas_8-2020-02-03.rateMatrix_Marshallese_Not_Marshallese	migModel.t:mumps-wa-clade-arkansas_8-2020-02-03.rateMatrix_Not_Marshallese_Marshallese	migModel.t:mumps-wa-clade-arkansas_69-2020-02-03.popSizeScaleFactor	migModel.t:mumps-wa-clade-arkansas_69-2020-02-03.popSize_Marshallese	migModel.t:mumps-wa-clade-arkansas_69-2020-02-03.popSize_Not_Marshallese	migModel.t:mumps-wa-clade-arkansas_69-2020-02-03.rateMatrixScaleFactor	migModel.t:mumps-wa-clade-arkansas_69-2020-02-03.rateMatrix_Marshallese_Not_Marshallese	migModel.t:mumps-wa-clade-arkansas_69-2020-02-03.rateMatrix_Not_Marshallese_Marshallese	kappa.s:mumps-wa-clade-arkansas_69-2020-02-03	gammaShape.s:mumps-wa-clade-arkansas_69-2020-02-03	clockRate.c:mumps-wa-clade-arkansas_69-2020-02-03	freqParameter.s:mumps-wa-clade-arkansas_69-2020-02-031	freqParameter.s:mumps-wa-clade-arkansas_69-2020-02-032	freqParameter.s:mumps-wa-clade-arkansas_69-2020-02-033	freqParameter.s:mumps-wa-clade-arkansas_69-2020-02-034
50000	-62020.122133542085	-61948.40872552364	-71.71340801844741	-19662.22096367784	1.1444320412148248	2.965068844252933	2.2503201971368534	0.7147486471160797	1	3	4	1	0	-20434.65895428494	0.8312296374891953	3.3247761888721206	2.909354245042122	0.415421943829999	0	4	7	0	0	-21851.528807560862	1.6491798319187523	15.307729743012272	10.073910591758228	5.2338191512540435	4	24	46	7	0	1.0	0.8966452811379313	2.2173738962857494	1.0	0.5103279928996063	4.043680140330165	1.0	0.8966452811379313	2.2173738962857494	1.0	0.5103279928996063	4.043680140330165	1.0	0.8966452811379313	2.2173738962857494	1.0	0.5103279928996063	4.043680140330165	4.028686228126204	0.06274389616920284	3.827960226559771E-4	0.26157024273204044	0.23135366396054607	0.2341027200738317	0.2729733732335818
55000	-61961.35348245496	-61900.73216622774	-60.62131622722076	-19641.144535820407	0.8470588561186975	1.5951523982122247	1.1393626725819228	0.45578972563030223	2	5	5	0	0	-20418.714281005872	0.7517509114770955	3.0189185189505046	2.5941415771726914	0.4247769417778133	1	5	7	0	0	-21840.873349401456	1.6899043311833652	15.88373267647584	8.195102437992292	7.688630238483549	15	28	39	14	0	1.0	0.5823988918535461	1.9619845597596761	1.0	1.0384463635379548	4.154489456168172	1.0	0.5823988918535461	1.9619845597596761	1.0	1.0384463635379548	4.154489456168172	1.0	0.5823988918535461	1.9619845597596761	1.0	1.0384463635379548	4.154489456168172	5.123548381927681	0.07074712119387484	3.9657886080396817E-4	0.26735636931871604	0.22683810196601256	0.2341027200738317	0.2717028086414397
60000	-61935.70750579718	-61879.011161167145	-56.696344630034595	-19635.93275309636	0.8406316127640456	1.4468261054212912	0.8887853113299705	0.5580407940913206	1	3	4	1	0	-20408.63453416349	0.5142705221498933	1.4625140321876189	0.4984117927008107	0.9641022394868081	0	3	6	1	0	-21834.443873907298	1.3921422234345746	14.516321358743458	8.08512551982807	6.431195838915386	11	28	43	10	0	1.0	0.644205444853349	2.140281014470833	1.0	1.6188627808811802	3.8403109856597526	1.0	0.644205444853349	2.140281014470833	1.0	1.6188627808811802	3.8403109856597526	1.0	0.644205444853349	2.140281014470833	1.0	1.6188627808811802	3.8403109856597526	3.18825475080511	0.19180064971282423	3.851522016102232E-4	0.266759827170444	0.23118287603367585	0.22878384532552676	0.2732734514703533
65000	-61792.043509516036	-61764.517291890894	-27.526217625143897	-19606.66535958945	0.8159180053170835	1.7093755474248908	1.4068959885697003	0.30247955885519073	1	4	5	0	0	-20379.186756938387	0.5338534623574729	1.8086317788506088	1.2331097606170733	0.5755220182335355	2	6	7	0	0	-21778.66517536306	1.8076006037159675	13.11327009820796	7.5738049055961545	5.539465192611806	8	27	45	8	0	1.0	0.4974355130171581	1.773912837784862	1.0	0.8359344110891476	5.621301378940943	1.0	0.4974355130171581	1.773912837784862	1.0	0.8359344110891476	5.621301378940943	1.0	0.4974355130171581	1.773912837784862	1.0	0.8359344110891476	5.621301378940943	5.123548381927681	0.0873542710138716	4.1712849455973383E-4	0.2856404337496916	0.20855403753503696	0.22463221636856712	0.2811733123467043
70000	-61780.14055145112	-61744.8289781745	-35.31157327662298	-19600.815921208825	0.8625056540979619	1.6532360343872472	0.9780832866854227	0.6751527477018245	1	3	4	1	0	-20375.641071038524	0.5242701336986417	2.1135103375203834	1.419075400852785	0.6944349366675981	3	5	6	1	1	-21768.371985927148	1.6762183805374673	13.484188718374053	8.939372310487261	4.544816407886793	8	29	47	6	0	1.0	0.6901799649283308	0.8988520038165382	1.0	1.0433222047671016	6.043919646500866	1.0	0.6901799649283308	0.8988520038165382	1.0	1.0433222047671016	6.043919646500866	1.0	0.6901799649283308	0.8988520038165382	1.0	1.0433222047671016	6.043919646500866	4.3475370529567945	0.09729206108446216	4.292743329682886E-4	0.2878292267176033	0.20855403753503696	0.22463221636856712	0.2789845193787926
75000	-61783.4896836162	-61741.01209360453	-42.47759001167155	-19597.33362983937	1.1966942717995426	2.367091270132489	2.062147551614719	0.30494371851777	0	2	4	1	0	-20370.93682468046	0.637108071985702	2.243277733772822	2.027724429444426	0.2155533043283961	0	3	6	1	0	-21772.741639084703	1.810118664908875	13.491026601055843	9.316625812007542	4.174400789048301	8	28	46	7	0	1.0	0.6918796889029496	1.1830488685920504	1.0	0.6013589540130919	7.9872083290151386	1.0	0.6918796889029496	1.1830488685920504	1.0	0.6013589540130919	7.9872083290151386	1.0	0.6918796889029496	1.1830488685920504	1.0	0.6013589540130919	7.9872083290151386	4.660422895047855	0.10078355956264443	3.548685870169565E-4	0.2878292267176033	0.21037829008604955	0.22463221636856712	0.27716026682778
80000	-61784.34906235551	-61743.918360004485	-40.43070235102654	-19600.84316322997	1.5474490612927634	3.5609830286339994	3.2225180683819676	0.3384649602520323	2	5	5	0	0	-20372.752195278426	0.9238727519247988	3.06567254162086	2.5872969722883608	0.4783755693325	1	5	7	0	0	-21770.323001496086	2.0125922619646692	13.745139338108164	9.173019568774066	4.5721197693340985	3	24	47	6	0	1.0	0.7050353916758707	1.2737831897233132	1.0	0.5607689139227395	6.623684900831069	1.0	0.7050353916758707	1.2737831897233132	1.0	0.5607689139227395	6.623684900831069	1.0	0.7050353916758707	1.2737831897233132	1.0	0.5607689139227395	6.623684900831069	4.660422895047855	0.07842105284844816	3.205797480143858E-4	0.2878292267176033	0.21037829008604955	0.22463221636856712	0.27716026682778
85000	-61770.94000706369	-61729.02289544173	-41.91711162195853	-19595.83043313172	1.1155802044358594	2.222437218041264	1.6553628867105252	0.5670743313307387	0	2	4	1	0	-20367.823982940412	0.5441975220102222	1.794507975005443	1.2448399965936883	0.5496679784117545	2	5	6	1	0	-21765.3684793696	2.1642319768333618	14.40987697193717	9.31550059095917	5.094376380977999	4	26	48	5	0	1.0	0.5877262804453771	2.4560690028160352	1.0	0.5234627628889036	5.022626517923038	1.0	0.5877262804453771	2.4560690028160352	1.0	0.5234627628889036	5.022626517923038	1.0	0.5877262804453771	2.4560690028160352	1.0	0.5234627628889036	5.022626517923038	4.660422895047855	0.05228169712830856	3.807857168156029E-4	0.28960150346246044	0.20915933626893582	0.2240788934408237	0.27716026682778
90000	-61743.156009601524	-61702.69527640483	-40.46073319668908	-19591.786394009112	0.9816094419970374	1.896906416433398	1.4796911912293034	0.4172152252040945	0	3	5	0	0	-20361.176386565872	0.527455016293626	1.6287050056295658	1.424157498161904	0.20454750746766215	0	4	7	0	0	-21749.73249582985	1.8185332835698396	13.960701194590989	9.174772741142908	4.785928453448081	6	28	48	5	0	1.0	0.8099308017029339	3.0626382972438195	1.0	0.5373989745913366	4.359011443498921	1.0	0.8099308017029339	3.0626382972438195	1.0	0.5373989745913366	4.359011443498921	1.0	0.8099308017029339	3.0626382972438195	1.0	0.5373989745913366	4.359011443498921	4.086604833198917	0.07425866471092854	4.480266611410271E-4	0.28960150346246044	0.21332639383697408	0.21991183587278545	0.27716026682778
95000	-61752.734635994944	-61703.173318611865	-49.56131738307581	-19592.76049956205	1.3296022184239726	3.1789942161474234	2.7783067920935074	0.40068742405391566	1	4	5	0	0	-20365.315867259047	0.9397500180463498	3.0930318960387257	1.9798045256618937	1.1132273703768318	2	5	6	1	0	-21745.09695179077	1.6864253409958048	14.481711254274897	8.92096395930218	5.56074729497272	9	31	48	5	0	1.0	0.7915029894403127	2.821348464211385	1.0	0.9158245384343005	5.490507458853454	1.0	0.7915029894403127	2.821348464211385	1.0	0.9158245384343005	5.490507458853454	1.0	0.7915029894403127	2.821348464211385	1.0	0.9158245384343005	5.490507458853454	4.086604833198917	0.06911254436038802	3.6397484944039826E-4	0.28960150346246044	0.21332639383697408	0.21991183587278545	0.27716026682778
100000	-61720.68049509122	-61674.90276551736	-45.777729573854565	-19581.463754031363	1.2449344837643428	2.5807572300289108	2.013882447891577	0.5668747821373338	1	4	5	0	0	-20352.40077138709	0.6238172921173922	2.21497962954695	1.4836155631313859	0.7313640664155646	2	5	6	1	0	-21741.038240098907	1.661300466695814	14.381083891168391	9.43059543206503	4.9504884591033615	6	30	50	3	0	1.0	0.881164190080957	3.3623520163115184	1.0	0.8280762624817259	6.320592155074199	1.0	0.881164190080957	3.3623520163115184	1.0	0.8280762624817259	6.320592155074199	1.0	0.881164190080957	3.3623520163115184	1.0	0.8280762624817259	6.320592155074199	4.086604833198917	0.09412704376537898	3.3152748878712E-4	0.28960150346246044	0.2201301188793496	0.21310811083040992	0.27716026682778
105000	-61711.77172202687	-61675.41420895922	-36.35751306764982	-19581.48086668846	1.17375334807942	2.5145244132953515	2.1485153492721216	0.3660090640232295	3	6	5	0	0	-20356.46778729674	0.955753675816071	3.15432282505892	2.7800968363266696	0.3742259887322507	1	5	7	0	0	-21737.46555497402	1.8021942605993662	14.609224807254542	9.904720698860684	4.704504108393858	7	32	51	2	0	1.0	0.7898893071571699	3.2582076835736813	1.0	0.7544281125100597	6.412476381049703	1.0	0.7898893071571699	3.2582076835736813	1.0	0.7544281125100597	6.412476381049703	1.0	0.7898893071571699	3.2582076835736813	1.0	0.7544281125100597	6.412476381049703	4.086604833198917	0.07199904316245907	3.6917363947577364E-4	0.28960150346246044	0.2201301188793496	0.21310811083040992	0.27716026682778
110000	-61707.52709353284	-61669.511275341414	-38.01581819142366	-19580.323464710633	1.3205260143048358	2.380966584429721	2.2909627754544086	0.0900038089753131	1	4	5	0	0	-20355.151851015722	0.8179398549657977	2.961079098881409	2.4047145137148638	0.5563645851665459	0	4	7	0	0	-21734.03595961506	1.3832339653792407	13.630525983267969	9.974080187628626	3.6564457956393452	1	28	53	0	0	1.0	0.9550695963466604	4.259807900348075	1.0	0.4322604192584749	7.473887811475368	1.0	0.9550695963466604	4.259807900348075	1.0	0.4322604192584749	7.473887811475368	1.0	0.9550695963466604	4.259807900348075	1.0	0.4322604192584749	7.473887811475368	5.5906141356496715	0.07968032928390524	3.5374121379994143E-4	0.28960150346246044	0.2201301188793496	0.21310811083040992	0.27716026682778
115000	-61670.831082915414	-61652.141050808976	-18.690032106438682	-19575.652715207427	0.9582070635626149	1.9055714916871125	1.2578839486593225	0.6476875430277903	1	4	5	0	0	-20345.665049012212	0.7090814882930032	2.208155373846626	1.5442685109631438	0.663886862883482	2	5	6	1	0	-21730.82328658934	1.3584476200726248	12.419558294204421	8.372622553934843	4.046935740269578	5	32	53	0	0	1.0	0.7793800212073937	4.293611549186359	1.0	0.670674822238177	6.0369369553311625	1.0	0.7793800212073937	4.293611549186359	1.0	0.670674822238177	6.0369369553311625	1.0	0.7793800212073937	4.293611549186359	1.0	0.670674822238177	6.0369369553311625	5.5906141356496715	0.05487079018516055	3.9669884321226934E-4	0.29513097906786	0.2201301188793496	0.21310811083040992	0.27163079122238043
120000	-61690.155499161236	-61660.00258966429	-30.152909496946993	-19575.87799328934	1.0467141533390114	2.2980065919057324	2.0155929681879656	0.28241362371776696	0	3	5	0	0	-20350.408830808883	1.0161678518220816	3.203859408782555	2.2809852440137424	0.9228741647688125	2	6	7	0	0	-21733.715765566063	1.3738132098388918	12.988405943131207	9.146264944140786	3.842140998990417	3	29	52	1	0	1.0	0.6515448550189532	3.668808522434282	1.0	0.4620245728572563	8.827791055076549	1.0	0.6515448550189532	3.668808522434282	1.0	0.4620245728572563	8.827791055076549	1.0	0.6515448550189532	3.668808522434282	1.0	0.4620245728572563	8.827791055076549	5.5906141356496715	0.03242527860636572	4.4862368642427006E-4	0.29513097906786	0.2201301188793496	0.21310811083040992	0.27163079122238043
