Sample	posterior	likelihood	prior	treeLikelihood.mumps-wa-clade-arkansas_10-2020-02-03	treeHeight.t:mumps-wa-clade-arkansas_10-2020-02-03	treeLength.t:mumps-wa-clade-arkansas_10-2020-02-03	Tree.t:mumps-wa-clade-arkansas_10-2020-02-03.length_Marshallese	Tree.t:mumps-wa-clade-arkansas_10-2020-02-03.length_Not_Marshallese	Tree.t:mumps-wa-clade-arkansas_10-2020-02-03.count_Marshallese_to_Not_Marshallese	Tree.t:mumps-wa-clade-arkansas_10-2020-02-03.count_Not_Marshallese_to_Marshallese	Tree.t:mumps-wa-clade-arkansas_10-2020-02-03.count_Marshallese	Tree.t:mumps-wa-clade-arkansas_10-2020-02-03.count_Not_Marshallese	rootTypeLogger.t:mumps-wa-clade-arkansas_10-2020-02-03	treeLikelihood.mumps-wa-clade-arkansas_8-2020-02-03	treeHeight.t:mumps-wa-clade-arkansas_8-2020-02-03	treeLength.t:mumps-wa-clade-arkansas_8-2020-02-03	Tree.t:mumps-wa-clade-arkansas_8-2020-02-03.length_Marshallese	Tree.t:mumps-wa-clade-arkansas_8-2020-02-03.length_Not_Marshallese	Tree.t:mumps-wa-clade-arkansas_8-2020-02-03.count_Marshallese_to_Not_Marshallese	Tree.t:mumps-wa-clade-arkansas_8-2020-02-03.count_Not_Marshallese_to_Marshallese	Tree.t:mumps-wa-clade-arkansas_8-2020-02-03.count_Marshallese	Tree.t:mumps-wa-clade-arkansas_8-2020-02-03.count_Not_Marshallese	rootTypeLogger.t:mumps-wa-clade-arkansas_8-2020-02-03	treeLikelihood.mumps-wa-clade-arkansas_69-2020-02-03	treeHeight.t:mumps-wa-clade-arkansas_69-2020-02-03	treeLength.t:mumps-wa-clade-arkansas_69-2020-02-03	Tree.t:mumps-wa-clade-arkansas_69-2020-02-03.length_Marshallese	Tree.t:mumps-wa-clade-arkansas_69-2020-02-03.length_Not_Marshallese	Tree.t:mumps-wa-clade-arkansas_69-2020-02-03.count_Marshallese_to_Not_Marshallese	Tree.t:mumps-wa-clade-arkansas_69-2020-02-03.count_Not_Marshallese_to_Marshallese	Tree.t:mumps-wa-clade-arkansas_69-2020-02-03.count_Marshallese	Tree.t:mumps-wa-clade-arkansas_69-2020-02-03.count_Not_Marshallese	rootTypeLogger.t:mumps-wa-clade-arkansas_69-2020-02-03	migModel.t:mumps-wa-clade-arkansas_10-2020-02-03.popSizeScaleFactor	migModel.t:mumps-wa-clade-arkansas_10-2020-02-03.popSize_Marshallese	migModel.t:mumps-wa-clade-arkansas_10-2020-02-03.popSize_Not_Marshallese	migModel.t:mumps-wa-clade-arkansas_10-2020-02-03.rateMatrixScaleFactor	migModel.t:mumps-wa-clade-arkansas_10-2020-02-03.rateMatrix_Marshallese_Not_Marshallese	migModel.t:mumps-wa-clade-arkansas_10-2020-02-03.rateMatrix_Not_Marshallese_Marshallese	migModel.t:mumps-wa-clade-arkansas_8-2020-02-03.popSizeScaleFactor	migModel.t:mumps-wa-clade-arkansas_8-2020-02-03.popSize_Marshallese	migModel.t:mumps-wa-clade-arkansas_8-2020-02-03.popSize_Not_Marshallese	migModel.t:mumps-wa-clade-arkansas_8-2020-02-03.rateMatrixScaleFactor	migModel.t:mumps-wa-clade-arkansas_8-2020-02-03.rateMatrix_Marshallese_Not_Marshallese	migModel.t:mumps-wa-clade-arkansas_8-2020-02-03.rateMatrix_Not_Marshallese_Marshallese	migModel.t:mumps-wa-clade-arkansas_69-2020-02-03.popSizeScaleFactor	migModel.t:mumps-wa-clade-arkansas_69-2020-02-03.popSize_Marshallese	migModel.t:mumps-wa-clade-arkansas_69-2020-02-03.popSize_Not_Marshallese	migModel.t:mumps-wa-clade-arkansas_69-2020-02-03.rateMatrixScaleFactor	migModel.t:mumps-wa-clade-arkansas_69-2020-02-03.rateMatrix_Marshallese_Not_Marshallese	migModel.t:mumps-wa-clade-arkansas_69-2020-02-03.rateMatrix_Not_Marshallese_Marshallese	kappa.s:mumps-wa-clade-arkansas_69-2020-02-03	gammaShape.s:mumps-wa-clade-arkansas_69-2020-02-03	clockRate.c:mumps-wa-clade-arkansas_69-2020-02-03	freqParameter.s:mumps-wa-clade-arkansas_69-2020-02-031	freqParameter.s:mumps-wa-clade-arkansas_69-2020-02-032	freqParameter.s:mumps-wa-clade-arkansas_69-2020-02-033	freqParameter.s:mumps-wa-clade-arkansas_69-2020-02-034
50000	-61911.10687028251	-61845.901476260886	-65.20539402161857	-19642.387355896863	1.2265236287026007	2.6219299853417093	0.4594683814990763	2.162461603842633	5	2	0	5	1	-20394.98638963466	0.5602025731183279	1.6412202068919983	0.7302505343299913	0.910969672562007	4	4	4	3	1	-21808.527730729365	1.292737145232914	13.827972315291973	5.533256437744368	8.294715877547612	22	14	19	34	1	1.0	1.2378089991561811	0.9446159869240076	1.0	4.3349849030656555	1.5518225910639982	1.0	1.2378089991561811	0.9446159869240076	1.0	4.3349849030656555	1.5518225910639982	1.0	1.2378089991561811	0.9446159869240076	1.0	4.3349849030656555	1.5518225910639982	3.5508530190883727	0.39919754215427933	3.9786798540658006E-4	0.27121946803993985	0.22120053295033615	0.21806345444927558	0.28951654456044834
55000	-61897.93672393378	-61841.55250003904	-56.38422389474155	-19638.83983733906	0.9329157768255134	1.988824015907129	0.31278421252437305	1.6760398033827562	4	1	0	5	1	-20390.497967571257	0.580092126398262	2.184637266433754	1.0647419747212548	1.1198952917124996	2	1	3	4	1	-21812.21469512872	1.2641804910779066	11.91984311389125	5.377191303246321	6.542651810644932	16	14	25	28	1	1.0	0.9087229622645435	0.5780813700096842	1.0	4.6524859914372	1.2126451902043178	1.0	0.9087229622645435	0.5780813700096842	1.0	4.6524859914372	1.2126451902043178	1.0	0.9087229622645435	0.5780813700096842	1.0	4.6524859914372	1.2126451902043178	3.7863320854580085	0.39919754215427933	3.7233632330878157E-4	0.27121946803993985	0.22624939405104905	0.21301459334856268	0.28951654456044834
60000	-61765.244473430306	-61743.336863178694	-21.907610251610848	-19606.8183828709	1.383979461253033	2.6138786292348866	0.8931622004543376	1.7207164287805488	5	3	1	4	1	-20357.970213768505	0.9752648549215978	3.050589787908375	0.2458418516053401	2.804747936303035	5	1	0	7	1	-21778.54826653929	1.4035333619638246	11.434244635561399	4.596662577325501	6.837582058235893	28	20	19	34	1	1.0	0.9948216235038538	0.49447410857183516	1.0	6.395875454110108	1.6076263572506244	1.0	0.9948216235038538	0.49447410857183516	1.0	6.395875454110108	1.6076263572506244	1.0	0.9948216235038538	0.49447410857183516	1.0	6.395875454110108	1.6076263572506244	4.766324010430514	0.39919754215427933	3.616129517813722E-4	0.28460578740646325	0.22624939405104905	0.21301459334856268	0.27613022519392494
65000	-61872.89772240315	-61809.74998487822	-63.147737524932396	-19632.393637109184	1.2756325244789035	2.4945031414551533	0.17932381537126674	2.3151793260838867	3	0	0	5	1	-20384.09058187408	0.9903656212077209	2.998986690992769	0.09158075714394928	2.90740593384882	4	0	0	7	1	-21793.265765894954	1.473948965595059	13.745942667545556	4.487682398584778	9.25826026896078	22	7	12	41	1	1.0	1.482222233647918	0.9951959626138533	1.0	4.583037373707224	0.6514508103928112	1.0	1.482222233647918	0.9951959626138533	1.0	4.583037373707224	0.6514508103928112	1.0	1.482222233647918	0.9951959626138533	1.0	4.583037373707224	0.6514508103928112	4.386170859903747	0.8490337725584005	2.718157661782629E-4	0.2849584815769542	0.24133296674237284	0.22289030194597742	0.2508182497346955
70000	-61766.84674621128	-61714.42767113556	-52.419075075721516	-19607.639180944185	1.268739975244288	2.8971957222314613	0.7241230359532548	2.173072686278206	5	2	0	5	1	-20360.149749945733	0.9053747082823149	2.669077856365906	0.4040276244031651	2.265050231962741	4	0	0	7	1	-21746.638740245646	1.7609207432536809	14.043469365865212	5.237779632029177	8.805689733836036	25	8	10	43	1	1.0	1.4636666593635184	0.6624044875370702	1.0	5.692271147302959	0.6242185787085347	1.0	1.4636666593635184	0.6624044875370702	1.0	5.692271147302959	0.6242185787085347	1.0	1.4636666593635184	0.6624044875370702	1.0	5.692271147302959	0.6242185787085347	4.466964220033597	2.1030044024523673	3.0650621643287977E-4	0.30453488896675107	0.22175655935257596	0.22289030194597742	0.2508182497346955
75000	-61761.433003145554	-61743.9552411668	-17.477761978752827	-19606.951371538435	0.914690794205935	1.9404312137005446	0.8214726123846618	1.118958601315883	5	2	0	5	1	-20360.162394403073	0.608957761798531	2.1705993225494558	0.527945770698578	1.642653551850878	8	4	0	7	1	-21776.841475225294	1.121838097170694	10.871404562842706	4.521052993926439	6.350351568916269	25	15	17	36	1	1.0	0.8745192281669157	0.45119171322250373	1.0	7.231667323015886	2.1042961603431274	1.0	0.8745192281669157	0.45119171322250373	1.0	7.231667323015886	2.1042961603431274	1.0	0.8745192281669157	0.45119171322250373	1.0	7.231667323015886	2.1042961603431274	5.858029083347372	0.39919754215427933	4.066067040110838E-4	0.28460578740646325	0.2258960476277048	0.21336793977190693	0.27613022519392494
80000	-61770.93549417122	-61715.35773511272	-55.57775905850737	-19608.77364423031	1.104472823456506	2.364574972553834	0.4172187536787495	1.9473562188750848	3	0	0	5	1	-20361.356396512714	0.7745309249129314	2.5578078006550458	0.1981049536883278	2.359702846966718	4	0	0	7	1	-21745.227694369685	1.2205455448144515	11.119369345477864	3.945246921145648	7.174122424332218	18	9	18	35	1	1.0	1.7505770469218147	0.8943191527133273	1.0	3.8397190418396674	0.6941118998198926	1.0	1.7505770469218147	0.8943191527133273	1.0	3.8397190418396674	0.6941118998198926	1.0	1.7505770469218147	0.8943191527133273	1.0	3.8397190418396674	0.6941118998198926	3.6102753084559867	1.4081349846446438	4.2066299418194557E-4	0.3056951789716868	0.22175655935257596	0.2217300119410417	0.2508182497346955
85000	-61741.94394378052	-61667.46208802523	-74.48185575528501	-19593.311732906735	1.2304427926442272	3.0423592816372818	2.4828810769043645	0.5594782047329173	0	3	5	0	0	-20345.28684866819	1.114933691808941	3.834205717334304	3.4664377836593974	0.3677679336749068	1	5	7	0	0	-21728.863506450307	1.7120139061863817	17.27815798720067	12.931123176385636	4.347034810815037	2	28	52	1	0	1.0	1.1756410992393316	3.6689995941213267	1.0	0.2542123886513205	8.410511478338224	1.0	1.1756410992393316	3.6689995941213267	1.0	0.2542123886513205	8.410511478338224	1.0	1.1756410992393316	3.6689995941213267	1.0	0.2542123886513205	8.410511478338224	4.2396556170457975	0.15959627116132172	3.152983615347235E-4	0.2957986896910235	0.22562754568097204	0.21007555047032303	0.26849821415768144
90000	-61722.01567458616	-61666.30227545384	-55.71339913232151	-19594.606550250795	1.3126625747562	2.75854105489946	2.5799401101601456	0.17860094473931476	0	3	5	0	0	-20343.048772752474	0.7965003849492278	2.6040738710071314	1.9557410418947878	0.648332829112343	1	5	7	0	0	-21728.646952450574	2.141906743426164	15.788554994316977	11.60712646557382	4.181428528743161	1	25	50	3	0	1.0	0.9090203165690499	3.8326619270817925	1.0	0.40508716233551845	4.656898489818047	1.0	0.9090203165690499	3.8326619270817925	1.0	0.40508716233551845	4.656898489818047	1.0	0.9090203165690499	3.8326619270817925	1.0	0.40508716233551845	4.656898489818047	2.9058991973092017	0.36253847122000216	3.1023239103818026E-4	0.2957986896910235	0.22562754568097204	0.21007555047032303	0.26849821415768144
95000	-61718.68898196242	-61662.38017924191	-56.30880272050899	-19594.58438660642	1.5508150840007222	3.065789851779571	2.495454511132984	0.5703353406465868	2	5	5	0	0	-20343.278633088128	0.49045853339684375	2.1860802948487055	1.6445926852222401	0.5414876096264656	0	4	7	0	0	-21724.517159547355	1.3611010599933295	13.606433254379738	9.328094669209616	4.2783385851701246	3	26	49	4	0	1.0	0.8103083886538949	3.081850668860585	1.0	0.30583513354915504	5.3507345013768735	1.0	0.8103083886538949	3.081850668860585	1.0	0.30583513354915504	5.3507345013768735	1.0	0.8103083886538949	3.081850668860585	1.0	0.30583513354915504	5.3507345013768735	3.369947386874118	0.9393063938960811	3.5444618247509E-4	0.2957986896910235	0.22562754568097204	0.21007555047032303	0.26849821415768144
100000	-61700.69279550629	-61661.43985789049	-39.252937615807305	-19600.311034816004	1.0980959102916439	2.939287734215694	2.6756991166906254	0.2635886175250683	1	4	5	0	0	-20340.656780661044	0.6901830230165529	2.508675473135833	2.2201773536782197	0.2884981194576132	1	5	7	0	0	-21720.47204241344	1.4192485703178743	12.161146525036148	8.422373111122512	3.7387734139136373	6	31	51	2	0	1.0	0.7857356208421193	4.067838401970675	1.0	0.5102550719880552	6.804096994864852	1.0	0.7857356208421193	4.067838401970675	1.0	0.5102550719880552	6.804096994864852	1.0	0.7857356208421193	4.067838401970675	1.0	0.5102550719880552	6.804096994864852	2.8150230385085253	0.9393063938960811	3.6057322917437494E-4	0.29966777329492184	0.22175846207707375	0.20347525550881085	0.2750985091191936
105000	-61663.175614908	-61650.23449709772	-12.941117810278957	-19590.83038160642	1.1625882917212083	2.1572876606801374	1.7495807181605156	0.40770694251962136	1	4	5	0	0	-20340.039449348173	0.49686666082088904	1.9588767275092551	1.4058124317173306	0.553064295791925	0	4	7	0	0	-21719.364666143123	1.4178343210462103	12.355230189611348	8.395600855738909	3.959629333872436	10	36	52	1	0	1.0	0.7497398295134908	2.2876872477476033	1.0	0.7930634375707328	7.326706062091789	1.0	0.7497398295134908	2.2876872477476033	1.0	0.7930634375707328	7.326706062091789	1.0	0.7497398295134908	2.2876872477476033	1.0	0.7930634375707328	7.326706062091789	2.8150230385085253	0.5445211025703443	3.4793989341170667E-4	0.29966777329492184	0.22175846207707375	0.20347525550881085	0.2750985091191936
110000	-61686.833993795495	-61654.780173080944	-32.05382071455399	-19591.469940360523	1.1644829182036367	3.0393204121779016	2.735755887212801	0.3035645249650998	0	3	5	0	0	-20344.91791053477	1.0510843628767939	3.2766624535354705	2.760971645696504	0.5156908078389668	1	5	7	0	0	-21718.39232218566	1.353048460337243	12.246959289857523	9.120925668817295	3.1260336210402233	8	33	51	2	0	1.0	0.7519099899308387	2.3793815224364097	1.0	0.7330737285272049	8.527331101308938	1.0	0.7519099899308387	2.3793815224364097	1.0	0.7330737285272049	8.527331101308938	1.0	0.7519099899308387	2.3793815224364097	1.0	0.7330737285272049	8.527331101308938	6.082249485812032	1.5162347195208945	3.963293245280449E-4	0.29966777329492184	0.22175846207707375	0.20347525550881085	0.2750985091191936
115000	-61678.42287180163	-61647.501549682864	-30.921322118764103	-19590.157817559615	0.9320251518167021	1.593614328539618	1.520449294815061	0.07316503372455703	0	3	5	0	0	-20343.470488753712	0.818952813779318	3.4649271030419846	2.5358801736183842	0.9290469294236002	1	5	7	0	0	-21713.873243369537	1.2782746672268785	11.622358095373812	7.811841362770702	3.8105167326031095	8	33	51	2	0	1.0	0.9183625368324632	2.493021797221078	1.0	0.7475682060612328	7.948175840163726	1.0	0.9183625368324632	2.493021797221078	1.0	0.7475682060612328	7.948175840163726	1.0	0.9183625368324632	2.493021797221078	1.0	0.7475682060612328	7.948175840163726	6.082249485812032	1.0184065879035709	3.986461627145737E-4	0.3072389350649162	0.22175846207707375	0.1959040937388165	0.2750985091191936
120000	-61664.8710155782	-61642.98224201592	-21.888773562281898	-19588.487780530006	0.9465898738963379	1.793456275513981	1.4451836151337007	0.3482726603802804	0	3	5	0	0	-20339.193040305192	0.6800349802693939	2.2677509392545514	1.7801137980257606	0.48763714122879115	1	5	7	0	0	-21715.301421180724	1.7151374719987502	12.246314350457903	9.485763136853713	2.76055121360419	9	35	52	1	0	1.0	0.8949547364666999	1.5218731549260944	1.0	1.2297154738299758	11.8807656723201	1.0	0.8949547364666999	1.5218731549260944	1.0	1.2297154738299758	11.8807656723201	1.0	0.8949547364666999	1.5218731549260944	1.0	1.2297154738299758	11.8807656723201	6.319736426638255	1.2906247016664834	4.943959163751968E-4	0.3072389350649162	0.22175846207707375	0.20123820067252193	0.26976440218548814
