Sample	posterior	likelihood	prior	treeLikelihood.mumps-wa-clade-arkansas_10-2020-02-03	treeHeight.t:mumps-wa-clade-arkansas_10-2020-02-03	treeLength.t:mumps-wa-clade-arkansas_10-2020-02-03	Tree.t:mumps-wa-clade-arkansas_10-2020-02-03.length_Marshallese	Tree.t:mumps-wa-clade-arkansas_10-2020-02-03.length_Not_Marshallese	Tree.t:mumps-wa-clade-arkansas_10-2020-02-03.count_Marshallese_to_Not_Marshallese	Tree.t:mumps-wa-clade-arkansas_10-2020-02-03.count_Not_Marshallese_to_Marshallese	Tree.t:mumps-wa-clade-arkansas_10-2020-02-03.count_Marshallese	Tree.t:mumps-wa-clade-arkansas_10-2020-02-03.count_Not_Marshallese	rootTypeLogger.t:mumps-wa-clade-arkansas_10-2020-02-03	treeLikelihood.mumps-wa-clade-arkansas_8-2020-02-03	treeHeight.t:mumps-wa-clade-arkansas_8-2020-02-03	treeLength.t:mumps-wa-clade-arkansas_8-2020-02-03	Tree.t:mumps-wa-clade-arkansas_8-2020-02-03.length_Marshallese	Tree.t:mumps-wa-clade-arkansas_8-2020-02-03.length_Not_Marshallese	Tree.t:mumps-wa-clade-arkansas_8-2020-02-03.count_Marshallese_to_Not_Marshallese	Tree.t:mumps-wa-clade-arkansas_8-2020-02-03.count_Not_Marshallese_to_Marshallese	Tree.t:mumps-wa-clade-arkansas_8-2020-02-03.count_Marshallese	Tree.t:mumps-wa-clade-arkansas_8-2020-02-03.count_Not_Marshallese	rootTypeLogger.t:mumps-wa-clade-arkansas_8-2020-02-03	treeLikelihood.mumps-wa-clade-arkansas_69-2020-02-03	treeHeight.t:mumps-wa-clade-arkansas_69-2020-02-03	treeLength.t:mumps-wa-clade-arkansas_69-2020-02-03	Tree.t:mumps-wa-clade-arkansas_69-2020-02-03.length_Marshallese	Tree.t:mumps-wa-clade-arkansas_69-2020-02-03.length_Not_Marshallese	Tree.t:mumps-wa-clade-arkansas_69-2020-02-03.count_Marshallese_to_Not_Marshallese	Tree.t:mumps-wa-clade-arkansas_69-2020-02-03.count_Not_Marshallese_to_Marshallese	Tree.t:mumps-wa-clade-arkansas_69-2020-02-03.count_Marshallese	Tree.t:mumps-wa-clade-arkansas_69-2020-02-03.count_Not_Marshallese	rootTypeLogger.t:mumps-wa-clade-arkansas_69-2020-02-03	migModel.t:mumps-wa-clade-arkansas_10-2020-02-03.popSizeScaleFactor	migModel.t:mumps-wa-clade-arkansas_10-2020-02-03.popSize_Marshallese	migModel.t:mumps-wa-clade-arkansas_10-2020-02-03.popSize_Not_Marshallese	migModel.t:mumps-wa-clade-arkansas_10-2020-02-03.rateMatrixScaleFactor	migModel.t:mumps-wa-clade-arkansas_10-2020-02-03.rateMatrix_Marshallese_Not_Marshallese	migModel.t:mumps-wa-clade-arkansas_10-2020-02-03.rateMatrix_Not_Marshallese_Marshallese	migModel.t:mumps-wa-clade-arkansas_8-2020-02-03.popSizeScaleFactor	migModel.t:mumps-wa-clade-arkansas_8-2020-02-03.popSize_Marshallese	migModel.t:mumps-wa-clade-arkansas_8-2020-02-03.popSize_Not_Marshallese	migModel.t:mumps-wa-clade-arkansas_8-2020-02-03.rateMatrixScaleFactor	migModel.t:mumps-wa-clade-arkansas_8-2020-02-03.rateMatrix_Marshallese_Not_Marshallese	migModel.t:mumps-wa-clade-arkansas_8-2020-02-03.rateMatrix_Not_Marshallese_Marshallese	migModel.t:mumps-wa-clade-arkansas_69-2020-02-03.popSizeScaleFactor	migModel.t:mumps-wa-clade-arkansas_69-2020-02-03.popSize_Marshallese	migModel.t:mumps-wa-clade-arkansas_69-2020-02-03.popSize_Not_Marshallese	migModel.t:mumps-wa-clade-arkansas_69-2020-02-03.rateMatrixScaleFactor	migModel.t:mumps-wa-clade-arkansas_69-2020-02-03.rateMatrix_Marshallese_Not_Marshallese	migModel.t:mumps-wa-clade-arkansas_69-2020-02-03.rateMatrix_Not_Marshallese_Marshallese	kappa.s:mumps-wa-clade-arkansas_69-2020-02-03	gammaShape.s:mumps-wa-clade-arkansas_69-2020-02-03	clockRate.c:mumps-wa-clade-arkansas_69-2020-02-03	freqParameter.s:mumps-wa-clade-arkansas_69-2020-02-031	freqParameter.s:mumps-wa-clade-arkansas_69-2020-02-032	freqParameter.s:mumps-wa-clade-arkansas_69-2020-02-033	freqParameter.s:mumps-wa-clade-arkansas_69-2020-02-034
50000	-61855.80361152985	-61789.772167637755	-66.0314438920955	-19632.87156640607	1.046650187801542	2.461874533869702	1.6482109170372023	0.8136636168324995	0	3	5	0	0	-20386.446056162593	0.5255079932885106	2.0667403994807287	1.1836938314588772	0.8830465680218518	0	4	7	0	0	-21770.454545069093	1.9266569592359613	15.635090782106143	10.51079824053571	5.124292541570434	4	22	44	9	0	1.0	1.0231407190687292	1.3503771370966338	1.0	0.5920824062412526	3.371922513857721	1.0	1.0231407190687292	1.3503771370966338	1.0	0.5920824062412526	3.371922513857721	1.0	1.0231407190687292	1.3503771370966338	1.0	0.5920824062412526	3.371922513857721	4.462149405749691	1.144237225280777	3.1351419566186077E-4	0.2756677741899329	0.23883230703588296	0.22076207866204242	0.2647378401121417
55000	-61817.61167597652	-61764.14342738227	-53.46824859425754	-19626.254861440928	1.2970195219624703	2.6704850097473516	1.6842259242547204	0.9862590854926312	1	3	4	1	0	-20382.51865783754	0.8002839961186478	2.7524759223709285	1.657489133530218	1.0949867888407103	1	5	7	0	0	-21755.369908103792	1.581654368192297	14.315079239541452	7.710875962113484	6.604203277427969	9	28	46	7	1	1.0	0.5367887349742744	1.7064722273033057	1.0	1.0027141633380872	3.115619245524284	1.0	0.5367887349742744	1.7064722273033057	1.0	1.0027141633380872	3.115619245524284	1.0	0.5367887349742744	1.7064722273033057	1.0	1.0027141633380872	3.115619245524284	4.462149405749691	1.144237225280777	3.40740352729256E-4	0.27721253140577495	0.23728754982004086	0.22076207866204242	0.2647378401121417
60000	-61784.874256485586	-61731.9541680367	-52.920088448888976	-19618.30279798775	0.9324691920991143	1.5618211113294944	1.1187182203315837	0.44310289099791056	0	3	5	0	0	-20371.353002900156	0.8272842108988047	2.888454551448666	1.8644255368811322	1.0240290145675333	1	5	7	0	0	-21742.29836714879	1.9507050990188068	15.238411710008238	9.032889699642372	6.205522010365868	7	27	46	7	0	1.0	0.7628445054110264	2.4188396200752416	1.0	0.771326553067953	4.957847679870244	1.0	0.7628445054110264	2.4188396200752416	1.0	0.771326553067953	4.957847679870244	1.0	0.7628445054110264	2.4188396200752416	1.0	0.771326553067953	4.957847679870244	4.462149405749691	0.6827996799449911	3.0366410972471037E-4	0.27922686613265685	0.23728754982004086	0.21458973704518264	0.26889584700211955
65000	-61711.66452828318	-61668.30108078501	-43.363447498176676	-19597.555102752678	0.8401690206082418	1.8780543870906374	1.4392385925390916	0.43881579455154596	2	5	5	0	0	-20349.817647105112	0.6937299587069068	2.0396004322062886	1.4326402374540288	0.6069601947522599	0	3	6	1	0	-21720.92833092722	1.604469979837677	13.642025769428049	8.53431034109013	5.107715428337915	4	24	46	7	0	1.0	0.6520305829332125	1.9907503386101322	1.0	0.7649198970858074	3.8765041075553763	1.0	0.6520305829332125	1.9907503386101322	1.0	0.7649198970858074	3.8765041075553763	1.0	0.6520305829332125	1.9907503386101322	1.0	0.7649198970858074	3.8765041075553763	4.462149405749691	0.6827996799449911	4.251126285375642E-4	0.2918486727114398	0.22466574324125793	0.21458973704518264	0.26889584700211955
70000	-61695.08540955244	-61643.97498341794	-51.11042613450125	-19592.938975593275	1.073266569417436	2.689189447412815	1.8455720877652961	0.8436173596475185	2	5	5	0	0	-20345.14281220212	0.7752745336450292	3.3275426199493654	2.2408599653224806	1.0866826546268853	0	4	7	0	0	-21705.893195622546	1.495243611214817	12.82930989230339	7.224430960866154	5.604878931437234	2	25	49	4	0	1.0	0.6611273886995362	2.9632710676499237	1.0	0.7266955986915066	5.177316054841962	1.0	0.6611273886995362	2.9632710676499237	1.0	0.7266955986915066	5.177316054841962	1.0	0.6611273886995362	2.9632710676499237	1.0	0.7266955986915066	5.177316054841962	4.462149405749691	0.6827996799449911	3.002301093888285E-4	0.29750512371843035	0.22466574324125793	0.2089332860381921	0.26889584700211955
75000	-61648.06222651648	-61609.64625413543	-38.415972381052995	-19589.991457900753	1.1960621696522786	2.6558781897076207	2.064964251584913	0.5909139381227074	1	4	5	0	0	-20344.35671518332	0.9176167388614053	3.187723139396532	2.763563008725184	0.4241601306713484	0	4	7	0	0	-21675.298081051355	1.7037571156136515	12.984593800696121	8.581136024946044	4.403457775750074	0	26	52	1	0	1.0	0.9266069401538196	4.054730393061568	1.0	0.3719101202872219	7.164119429787831	1.0	0.9266069401538196	4.054730393061568	1.0	0.3719101202872219	7.164119429787831	1.0	0.9266069401538196	4.054730393061568	1.0	0.3719101202872219	7.164119429787831	4.462149405749691	0.5428336379159013	3.399603183703999E-4	0.29750512371843035	0.22792424765289795	0.2056747816265521	0.26889584700211955
80000	-61676.819490003436	-61656.637609196354	-20.181880807080766	-19615.27266826343	0.9650456245988258	1.650949784622139	1.0126298709831918	0.6383199136389471	0	2	4	1	0	-20365.729971439894	0.5753564290388841	1.840291691621321	0.9331356317489536	0.9071560598723675	0	4	7	0	0	-21675.634969493032	1.7036640513908918	12.497005122971231	7.949867119666466	4.5471380033047675	1	25	50	3	0	1.0	0.42267028963243647	2.8767536340706235	1.0	0.6771582663422382	4.921752258741577	1.0	0.42267028963243647	2.8767536340706235	1.0	0.6771582663422382	4.921752258741577	1.0	0.42267028963243647	2.8767536340706235	1.0	0.6771582663422382	4.921752258741577	5.252031926085654	1.4228746599628832	3.627787719525385E-4	0.2896549856344191	0.2394084741666268	0.21617743983528814	0.2547591003636659
85000	-61599.32113770746	-61598.42247059003	-0.898667117434921	-19595.080056636245	1.5464692900482697	3.4570057486343795	2.8199124592813094	0.6370932893530702	0	3	5	0	0	-20347.187808765644	0.7422685273654981	2.011235626927683	1.754276059942345	0.2569595669853379	1	5	7	0	0	-21656.15460518814	1.5576841809199098	11.13979805840766	7.279869082725089	3.859928975682574	2	28	52	1	0	1.0	0.40245387836556706	2.8849270636287807	1.0	0.33561051217429444	4.614946771459697	1.0	0.40245387836556706	2.8849270636287807	1.0	0.33561051217429444	4.614946771459697	1.0	0.40245387836556706	2.8849270636287807	1.0	0.33561051217429444	4.614946771459697	5.252031926085654	1.7009474371969087	3.898584614340625E-4	0.2984179531138307	0.2320393825748932	0.20789242252991116	0.2616502417813649
90000	-61624.02878498895	-61583.1955321798	-40.83325280915053	-19586.170071259778	0.9873658498717999	1.7058283195591692	1.1919521991501458	0.5138761204090234	0	2	4	1	0	-20343.940243074103	1.1499441722146502	3.1845085892814886	2.840337561286321	0.3441710279951677	2	6	7	0	0	-21653.085217845917	1.678258914962657	13.17378484417928	8.61681780403932	4.556967040139959	6	28	48	5	0	1.0	0.6322064993594153	1.6095787465991676	1.0	0.6468727785462464	4.289847248061266	1.0	0.6322064993594153	1.6095787465991676	1.0	0.6468727785462464	4.289847248061266	1.0	0.6322064993594153	1.6095787465991676	1.0	0.6468727785462464	4.289847248061266	3.526575128433338	0.5569813271370764	3.5122289260197865E-4	0.31045891163684086	0.22792424765289795	0.20005891099149975	0.26155792971876135
95000	-61580.21711785521	-61580.99064822145	0.7735303662379556	-19589.784481712435	1.0930675480368814	2.0021944073624147	1.68995432060773	0.31224008675468456	1	4	5	0	0	-20341.342832736183	0.4857332540670606	1.7073547685217156	1.2054922246139161	0.5018625439077993	0	4	7	0	0	-21649.863333772835	1.269530264994434	10.428542259803598	6.430091889658565	3.9984503701450285	3	28	51	2	0	1.0	0.35931400550809567	2.164465091618768	1.0	0.23975043965014506	4.723238078139436	1.0	0.35931400550809567	2.164465091618768	1.0	0.23975043965014506	4.723238078139436	1.0	0.35931400550809567	2.164465091618768	1.0	0.23975043965014506	4.723238078139436	5.451315958138241	0.8801915001175927	3.9333664974309195E-4	0.30217050039426213	0.22828683529446173	0.20789242252991116	0.2616502417813649
100000	-61590.70593427957	-61582.31551972976	-8.390414549806156	-19589.72791727163	1.5054572141103137	3.059785638795259	2.2847933587307354	0.7749922800645241	1	4	5	0	0	-20343.096072974306	0.6791621068677121	2.2073286160616212	1.8735411717305246	0.33378744433109653	0	4	7	0	0	-21649.491529483825	1.2320669500858927	10.926019216243702	6.922362894786854	4.0036563214568455	2	27	51	2	0	1.0	0.4023351257685141	1.6360039350357252	1.0	0.4258606887587657	7.675303761782892	1.0	0.4023351257685141	1.6360039350357252	1.0	0.4258606887587657	7.675303761782892	1.0	0.4023351257685141	1.6360039350357252	1.0	0.4258606887587657	7.675303761782892	5.451315958138241	0.8801915001175927	4.2892039353254017E-4	0.30217050039426213	0.22828683529446173	0.20789242252991116	0.2616502417813649
105000	-61584.99288379465	-61578.813031118596	-6.179852676053467	-19589.51751780198	0.8601372767204105	1.8525362123344074	1.5668038841985377	0.28573232813587013	0	3	5	0	0	-20341.569029778148	0.5861967738630345	2.283286194999217	1.4329349058200855	0.8503512891791318	0	4	7	0	0	-21647.72648353846	1.2324051967367453	10.219260246465511	6.786152775784472	3.4331074706810374	2	28	52	1	0	1.0	0.31597199605914533	1.4510650861663925	1.0	0.26049960827293417	6.3812519601866455	1.0	0.31597199605914533	1.4510650861663925	1.0	0.26049960827293417	6.3812519601866455	1.0	0.31597199605914533	1.4510650861663925	1.0	0.26049960827293417	6.3812519601866455	5.451315958138241	1.0335653393131066	4.04183482244566E-4	0.30217050039426213	0.22828683529446173	0.20789242252991116	0.2616502417813649
110000	-61571.882240397674	-61582.13089559304	10.248655195369693	-19586.953830749128	0.80228853403455	1.4482932299411404	1.292713117836406	0.15558011210473408	1	4	5	0	0	-20342.218055568665	0.781414513803719	2.525576117899381	2.1821007023990036	0.3434754155003783	0	4	7	0	0	-21652.95900927525	1.2480692166272798	9.46806057391267	6.358639220040184	3.109421353872487	1	27	52	1	0	1.0	0.5502718879121834	2.2288396862396973	1.0	0.18201115510420987	7.069644478704415	1.0	0.5502718879121834	2.2288396862396973	1.0	0.18201115510420987	7.069644478704415	1.0	0.5502718879121834	2.2288396862396973	1.0	0.18201115510420987	7.069644478704415	5.451315958138241	1.0335653393131066	5.116799348801846E-4	0.30217050039426213	0.21887223410332654	0.20789242252991116	0.2710648429725001
115000	-61571.542525837096	-61570.11300571669	-1.4295201204095846	-19585.248079742396	1.2438622483010657	2.1781847120825906	1.7043905578349947	0.473794154247596	0	3	5	0	0	-20337.439058236647	0.5599621552229689	1.902691994178569	1.3445527977970828	0.5581391963814859	0	4	7	0	0	-21647.42586773765	1.0385818365714092	9.785733437773882	6.065330207216333	3.720403230557548	1	27	52	1	0	1.0	0.5446032876756244	1.8892603190279211	1.0	0.2448620314970285	8.979587524014969	1.0	0.5446032876756244	1.8892603190279211	1.0	0.2448620314970285	8.979587524014969	1.0	0.5446032876756244	1.8892603190279211	1.0	0.2448620314970285	8.979587524014969	5.451315958138241	0.5501752752027758	4.3265068091496555E-4	0.3077052449517706	0.21887223410332654	0.20789242252991116	0.26553009841499164
120000	-61571.34498389934	-61569.677481745515	-1.6675021538237473	-19585.760705783618	1.0119345846657044	2.1926085017254255	1.7769377571761946	0.41567074454923103	0	3	5	0	0	-20339.161755453042	0.7220057173300074	2.393792466122677	1.5127828189730854	0.8810096471495918	0	4	7	0	0	-21644.75502050886	1.013401156932267	9.211458732572506	5.841229873790059	3.370228858782448	2	26	50	3	0	1.0	0.5182449712456769	2.983972875489601	1.0	0.31028714587130407	7.927245602223078	1.0	0.5182449712456769	2.983972875489601	1.0	0.31028714587130407	7.927245602223078	1.0	0.5182449712456769	2.983972875489601	1.0	0.31028714587130407	7.927245602223078	4.754225649494538	1.8689480268256955	4.7325229783644844E-4	0.3077052449517706	0.21887223410332654	0.20789242252991116	0.26553009841499164
