state	number_transitions
tree STATE_78880000	13
tree STATE_78890000	13
tree STATE_78900000	13
tree STATE_78910000	13
tree STATE_78920000	13
tree STATE_78930000	13
tree STATE_78940000	13
tree STATE_78950000	13
tree STATE_78960000	12
tree STATE_78970000	13
tree STATE_78980000	13
tree STATE_78990000	14
tree STATE_79000000	14
tree STATE_79010000	14
tree STATE_79020000	14
tree STATE_79030000	15
tree STATE_79040000	14
tree STATE_79050000	14
tree STATE_79060000	14
tree STATE_79070000	13
tree STATE_79080000	14
tree STATE_79090000	13
tree STATE_79100000	13
tree STATE_79110000	15
tree STATE_79120000	16
tree STATE_79130000	15
tree STATE_79140000	15
tree STATE_79150000	14
tree STATE_79160000	14
tree STATE_79170000	14
tree STATE_79180000	14
tree STATE_79190000	14
tree STATE_79200000	13
tree STATE_79210000	13
tree STATE_79220000	13
tree STATE_79230000	12
tree STATE_79240000	14
tree STATE_79250000	13
tree STATE_79260000	15
tree STATE_79270000	13
tree STATE_79280000	14
tree STATE_79290000	14
tree STATE_79300000	13
tree STATE_79310000	15
tree STATE_79320000	15
tree STATE_79330000	15
tree STATE_79340000	15
tree STATE_79350000	14
tree STATE_79360000	13
tree STATE_79370000	12
tree STATE_79380000	14
tree STATE_79390000	14
tree STATE_79400000	14
tree STATE_79410000	14
tree STATE_79420000	14
tree STATE_79430000	13
tree STATE_79440000	13
tree STATE_79450000	12
tree STATE_79460000	14
tree STATE_79470000	13
tree STATE_79480000	14
tree STATE_79490000	13
tree STATE_79500000	12
tree STATE_79510000	15
tree STATE_79520000	13
tree STATE_79530000	13
tree STATE_79540000	12
tree STATE_79550000	14
tree STATE_79560000	14
tree STATE_79570000	14
tree STATE_79580000	14
tree STATE_79590000	17
tree STATE_79600000	15
tree STATE_79610000	15
tree STATE_79620000	14
tree STATE_79630000	15
tree STATE_79640000	14
tree STATE_79650000	14
tree STATE_79660000	15
tree STATE_79670000	14
tree STATE_79680000	14
tree STATE_79690000	14
tree STATE_79700000	14
tree STATE_79710000	14
tree STATE_79720000	13
tree STATE_79730000	14
tree STATE_79740000	13
tree STATE_79750000	15
tree STATE_79760000	15
tree STATE_79770000	14
tree STATE_79780000	14
tree STATE_79790000	15
tree STATE_79800000	13
tree STATE_79810000	13
tree STATE_79820000	13
tree STATE_79830000	15
tree STATE_79840000	13
tree STATE_79850000	14
tree STATE_79860000	15
tree STATE_79870000	13
tree STATE_79880000	13
tree STATE_79890000	13
tree STATE_79900000	13
tree STATE_79910000	13
tree STATE_79920000	15
tree STATE_79930000	13
tree STATE_79940000	13
tree STATE_79950000	14
tree STATE_79960000	13
tree STATE_79970000	13
tree STATE_79980000	14
tree STATE_79990000	15
tree STATE_80000000	16
tree STATE_80010000	14
tree STATE_80020000	15
tree STATE_80030000	15
tree STATE_80040000	14
tree STATE_80050000	15
tree STATE_80060000	14
tree STATE_80070000	14
tree STATE_80080000	14
tree STATE_80090000	13
tree STATE_80100000	13
tree STATE_80110000	13
tree STATE_80120000	13
tree STATE_80130000	15
tree STATE_80140000	15
tree STATE_80150000	15
tree STATE_80160000	15
tree STATE_80170000	16
tree STATE_80180000	16
tree STATE_80190000	16
tree STATE_80200000	13
tree STATE_80210000	12
tree STATE_80220000	12
tree STATE_80230000	13
tree STATE_80240000	13
tree STATE_80250000	13
tree STATE_80260000	13
tree STATE_80270000	13
tree STATE_80280000	14
tree STATE_80290000	14
tree STATE_80300000	14
tree STATE_80310000	13
tree STATE_80320000	14
tree STATE_80330000	16
tree STATE_80340000	13
tree STATE_80350000	14
tree STATE_80360000	13
tree STATE_80370000	13
tree STATE_80380000	13
tree STATE_80390000	12
tree STATE_80400000	13
tree STATE_80410000	14
tree STATE_80420000	17
tree STATE_80430000	17
tree STATE_80440000	16
tree STATE_80450000	15
tree STATE_80460000	15
tree STATE_80470000	15
tree STATE_80480000	13
tree STATE_80490000	14
tree STATE_80500000	15
tree STATE_80510000	14
tree STATE_80520000	14
tree STATE_80530000	14
tree STATE_80540000	14
tree STATE_80550000	16
tree STATE_80560000	15
tree STATE_80570000	14
tree STATE_80580000	13
tree STATE_80590000	13
tree STATE_80600000	13
tree STATE_80610000	13
tree STATE_80620000	13
tree STATE_80630000	13
tree STATE_80640000	15
tree STATE_80650000	15
tree STATE_80660000	15
tree STATE_80670000	13
tree STATE_80680000	14
tree STATE_80690000	13
tree STATE_80700000	13
tree STATE_80710000	12
tree STATE_80720000	12
tree STATE_80730000	11
tree STATE_80740000	12
tree STATE_80750000	11
tree STATE_80760000	12
tree STATE_80770000	12
tree STATE_80780000	12
tree STATE_80790000	12
tree STATE_80800000	13
tree STATE_80810000	13
tree STATE_80820000	13
tree STATE_80830000	13
tree STATE_80840000	13
tree STATE_80850000	13
tree STATE_80860000	13
tree STATE_80870000	13
tree STATE_80880000	13
tree STATE_80890000	13
tree STATE_80900000	13
tree STATE_80910000	12
tree STATE_80920000	12
tree STATE_80930000	14
tree STATE_80940000	15
tree STATE_80950000	14
tree STATE_80960000	13
tree STATE_80970000	13
tree STATE_80980000	14
tree STATE_80990000	16
tree STATE_81000000	13
tree STATE_81010000	11
tree STATE_81020000	12
tree STATE_81030000	12
tree STATE_81040000	12
tree STATE_81050000	15
tree STATE_81060000	10
tree STATE_81070000	12
tree STATE_81080000	12
tree STATE_81090000	14
tree STATE_81100000	13
tree STATE_81110000	13
tree STATE_81120000	13
tree STATE_81130000	13
tree STATE_81140000	13
tree STATE_81150000	13
tree STATE_81160000	11
tree STATE_81170000	12
tree STATE_81180000	12
tree STATE_81190000	11
tree STATE_81200000	12
tree STATE_81210000	12
tree STATE_81220000	12
tree STATE_81230000	12
tree STATE_81240000	12
tree STATE_81250000	12
tree STATE_81260000	12
tree STATE_81270000	13
tree STATE_81280000	13
tree STATE_81290000	12
tree STATE_81300000	13
tree STATE_81310000	13
tree STATE_81320000	15
tree STATE_81330000	15
tree STATE_81340000	14
tree STATE_81350000	12
tree STATE_81360000	13
tree STATE_81370000	15
tree STATE_81380000	13
tree STATE_81390000	13
tree STATE_81400000	14
tree STATE_81410000	14
tree STATE_81420000	14
tree STATE_81430000	13
tree STATE_81440000	12
tree STATE_81450000	15
tree STATE_81460000	15
tree STATE_81470000	15
tree STATE_81480000	13
tree STATE_81490000	13
tree STATE_81500000	13
tree STATE_81510000	13
tree STATE_81520000	13
tree STATE_81530000	12
tree STATE_81540000	13
tree STATE_81550000	14
tree STATE_81560000	14
tree STATE_81570000	12
tree STATE_81580000	14
tree STATE_81590000	14
tree STATE_81600000	14
tree STATE_81610000	12
tree STATE_81620000	13
tree STATE_81630000	14
tree STATE_81640000	14
tree STATE_81650000	14
tree STATE_81660000	13
tree STATE_81670000	13
tree STATE_81680000	13
tree STATE_81690000	14
tree STATE_81700000	13
tree STATE_81710000	13
tree STATE_81720000	13
tree STATE_81730000	13
tree STATE_81740000	11
tree STATE_81750000	13
tree STATE_81760000	13
tree STATE_81770000	14
tree STATE_81780000	13
tree STATE_81790000	14
tree STATE_81800000	13
tree STATE_81810000	12
tree STATE_81820000	13
tree STATE_81830000	13
tree STATE_81840000	13
tree STATE_81850000	14
tree STATE_81860000	15
tree STATE_81870000	15
tree STATE_81880000	14
tree STATE_81890000	14
tree STATE_81900000	15
tree STATE_81910000	14
tree STATE_81920000	15
tree STATE_81930000	15
tree STATE_81940000	15
tree STATE_81950000	14
tree STATE_81960000	14
tree STATE_81970000	15
tree STATE_81980000	14
tree STATE_81990000	14
tree STATE_82000000	14
tree STATE_82010000	14
tree STATE_82020000	12
tree STATE_82030000	12
tree STATE_82040000	13
tree STATE_82050000	13
tree STATE_82060000	13
tree STATE_82070000	13
tree STATE_82080000	14
tree STATE_82090000	14
tree STATE_82100000	14
tree STATE_82110000	13
tree STATE_82120000	14
tree STATE_82130000	13
tree STATE_82140000	13
tree STATE_82150000	12
tree STATE_82160000	13
tree STATE_82170000	13
tree STATE_82180000	13
tree STATE_82190000	13
tree STATE_82200000	13
tree STATE_82210000	12
tree STATE_82220000	13
tree STATE_82230000	13
tree STATE_82240000	13
tree STATE_82250000	13
tree STATE_82260000	13
tree STATE_82270000	12
tree STATE_82280000	13
tree STATE_82290000	12
tree STATE_82300000	12
tree STATE_82310000	12
tree STATE_82320000	12
tree STATE_82330000	13
tree STATE_82340000	13
tree STATE_82350000	12
tree STATE_82360000	12
tree STATE_82370000	13
tree STATE_82380000	13
tree STATE_82390000	12
tree STATE_82400000	13
tree STATE_82410000	13
tree STATE_82420000	13
tree STATE_82430000	13
tree STATE_82440000	13
tree STATE_82450000	13
tree STATE_82460000	14
tree STATE_82470000	14
tree STATE_82480000	14
tree STATE_82490000	14
tree STATE_82500000	12
tree STATE_82510000	13
tree STATE_82520000	15
tree STATE_82530000	11
tree STATE_82540000	13
tree STATE_82550000	13
tree STATE_82560000	14
tree STATE_82570000	14
tree STATE_82580000	16
tree STATE_82590000	15
tree STATE_82600000	14
tree STATE_82610000	13
tree STATE_82620000	13
tree STATE_82630000	13
tree STATE_82640000	13
tree STATE_82650000	13
tree STATE_82660000	13
tree STATE_82670000	13
tree STATE_82680000	13
tree STATE_82690000	11
tree STATE_82700000	13
tree STATE_82710000	13
tree STATE_82720000	12
tree STATE_82730000	13
tree STATE_82740000	14
tree STATE_82750000	13
tree STATE_82760000	14
tree STATE_82770000	13
tree STATE_82780000	14
tree STATE_82790000	12
tree STATE_82800000	15
tree STATE_82810000	15
tree STATE_82820000	15
tree STATE_82830000	16
tree STATE_82840000	17
tree STATE_82850000	14
tree STATE_82860000	13
tree STATE_82870000	14
tree STATE_82880000	14
tree STATE_82890000	13
tree STATE_82900000	13
tree STATE_82910000	14
tree STATE_82920000	14
tree STATE_82930000	14
tree STATE_82940000	15
tree STATE_82950000	13
tree STATE_82960000	13
tree STATE_82970000	13
tree STATE_82980000	12
tree STATE_82990000	13
tree STATE_83000000	13
tree STATE_83010000	13
tree STATE_83020000	14
tree STATE_83030000	13
tree STATE_83040000	13
tree STATE_83050000	12
tree STATE_83060000	12
tree STATE_83070000	12
tree STATE_83080000	13
tree STATE_83090000	14
tree STATE_83100000	13
tree STATE_83110000	13
tree STATE_83120000	13
tree STATE_83130000	13
tree STATE_83140000	13
tree STATE_83150000	12
tree STATE_83160000	13
tree STATE_83170000	12
tree STATE_83180000	13
tree STATE_83190000	13
tree STATE_83200000	13
tree STATE_83210000	13
tree STATE_83220000	13
tree STATE_83230000	13
tree STATE_83240000	13
tree STATE_83250000	13
tree STATE_83260000	13
tree STATE_83270000	11
tree STATE_83280000	13
tree STATE_83290000	14
tree STATE_83300000	13
tree STATE_83310000	14
tree STATE_83320000	11
tree STATE_83330000	13
tree STATE_83340000	13
tree STATE_83350000	14
tree STATE_83360000	14
tree STATE_83370000	14
tree STATE_83380000	12
tree STATE_83390000	11
tree STATE_83400000	11
tree STATE_83410000	13
tree STATE_83420000	13
tree STATE_83430000	14
tree STATE_83440000	14
tree STATE_83450000	15
tree STATE_83460000	14
tree STATE_83470000	14
tree STATE_83480000	13
tree STATE_83490000	16
tree STATE_83500000	14
tree STATE_83510000	13
tree STATE_83520000	13
tree STATE_83530000	14
tree STATE_83540000	14
tree STATE_83550000	15
tree STATE_83560000	13
tree STATE_83570000	13
tree STATE_83580000	12
tree STATE_83590000	11
tree STATE_83600000	12
tree STATE_83610000	13
tree STATE_83620000	14
tree STATE_83630000	14
tree STATE_83640000	13
tree STATE_83650000	13
tree STATE_83660000	13
tree STATE_83670000	13
tree STATE_83680000	13
tree STATE_83690000	14
tree STATE_83700000	14
tree STATE_83710000	14
tree STATE_83720000	14
tree STATE_83730000	13
tree STATE_83740000	14
tree STATE_83750000	13
tree STATE_83760000	12
tree STATE_83770000	12
tree STATE_83780000	13
tree STATE_83790000	14
tree STATE_83800000	15
tree STATE_83810000	13
tree STATE_83820000	13
tree STATE_83830000	12
tree STATE_83840000	13
tree STATE_83850000	13
tree STATE_83860000	13
tree STATE_83870000	13
tree STATE_83880000	13
tree STATE_83890000	13
tree STATE_83900000	13
tree STATE_83910000	13
tree STATE_83920000	13
tree STATE_83930000	13
tree STATE_83940000	15
tree STATE_83950000	14
tree STATE_83960000	13
tree STATE_83970000	15
tree STATE_83980000	14
tree STATE_83990000	13
tree STATE_84000000	13
tree STATE_84010000	12
tree STATE_84020000	13
tree STATE_84030000	15
tree STATE_84040000	14
tree STATE_84050000	14
tree STATE_84060000	13
tree STATE_84070000	13
tree STATE_84080000	13
tree STATE_84090000	12
tree STATE_84100000	14
tree STATE_84110000	13
tree STATE_84120000	13
tree STATE_84130000	12
tree STATE_84140000	12
tree STATE_84150000	13
tree STATE_84160000	12
tree STATE_84170000	12
tree STATE_84180000	13
tree STATE_84190000	13
tree STATE_84200000	13
tree STATE_84210000	13
tree STATE_84220000	12
tree STATE_84230000	13
tree STATE_84240000	12
tree STATE_84250000	14
tree STATE_84260000	14
tree STATE_84270000	14
tree STATE_84280000	11
tree STATE_84290000	12
tree STATE_84300000	14
tree STATE_84310000	13
tree STATE_84320000	13
tree STATE_84330000	13
tree STATE_84340000	14
tree STATE_84350000	13
tree STATE_84360000	13
tree STATE_84370000	13
tree STATE_84380000	12
tree STATE_84390000	13
tree STATE_84400000	12
tree STATE_84410000	12
tree STATE_84420000	12
tree STATE_84430000	14
tree STATE_84440000	13
tree STATE_84450000	13
tree STATE_84460000	13
tree STATE_84470000	13
tree STATE_84480000	13
tree STATE_84490000	13
tree STATE_84500000	13
tree STATE_84510000	12
tree STATE_84520000	15
tree STATE_84530000	14
tree STATE_84540000	15
tree STATE_84550000	14
tree STATE_84560000	13
tree STATE_84570000	14
tree STATE_84580000	14
tree STATE_84590000	14
tree STATE_84600000	14
tree STATE_84610000	11
tree STATE_84620000	12
tree STATE_84630000	13
tree STATE_84640000	13
tree STATE_84650000	12
tree STATE_84660000	13
tree STATE_84670000	12
tree STATE_84680000	11
tree STATE_84690000	12
tree STATE_84700000	13
tree STATE_84710000	13
tree STATE_84720000	12
tree STATE_84730000	13
tree STATE_84740000	13
tree STATE_84750000	13
tree STATE_84760000	13
tree STATE_84770000	13
tree STATE_84780000	12
tree STATE_84790000	12
tree STATE_84800000	15
tree STATE_84810000	13
tree STATE_84820000	13
tree STATE_84830000	13
tree STATE_84840000	13
tree STATE_84850000	13
tree STATE_84860000	13
tree STATE_84870000	12
tree STATE_84880000	13
tree STATE_84890000	13
tree STATE_84900000	13
tree STATE_84910000	12
tree STATE_84920000	13
tree STATE_84930000	15
tree STATE_84940000	12
tree STATE_84950000	13
tree STATE_84960000	13
tree STATE_84970000	12
tree STATE_84980000	12
tree STATE_84990000	12
tree STATE_85000000	13
tree STATE_85010000	12
tree STATE_85020000	12
tree STATE_85030000	13
tree STATE_85040000	14
tree STATE_85050000	13
tree STATE_85060000	14
tree STATE_85070000	11
tree STATE_85080000	11
tree STATE_85090000	13
tree STATE_85100000	13
tree STATE_85110000	13
tree STATE_85120000	14
tree STATE_85130000	16
tree STATE_85140000	14
tree STATE_85150000	14
tree STATE_85160000	14
tree STATE_85170000	14
tree STATE_85180000	14
tree STATE_85190000	13
tree STATE_85200000	14
tree STATE_85210000	14
tree STATE_85220000	14
tree STATE_85230000	14
tree STATE_85240000	13
tree STATE_85250000	14
tree STATE_85260000	14
tree STATE_85270000	14
tree STATE_85280000	13
tree STATE_85290000	14
tree STATE_85300000	14
tree STATE_85310000	13
tree STATE_85320000	13
tree STATE_85330000	13
tree STATE_85340000	13
tree STATE_85350000	13
tree STATE_85360000	13
tree STATE_85370000	13
tree STATE_85380000	12
tree STATE_85390000	13
tree STATE_85400000	13
tree STATE_85410000	13
tree STATE_85420000	11
tree STATE_85430000	14
tree STATE_85440000	13
tree STATE_85450000	13
tree STATE_85460000	13
tree STATE_85470000	13
tree STATE_85480000	13
tree STATE_85490000	13
tree STATE_85500000	14
tree STATE_85510000	12
tree STATE_85520000	15
tree STATE_85530000	13
tree STATE_85540000	15
tree STATE_85550000	14
tree STATE_85560000	14
tree STATE_85570000	15
tree STATE_85580000	14
tree STATE_85590000	14
tree STATE_85600000	14
tree STATE_85610000	15
tree STATE_85620000	15
tree STATE_85630000	15
tree STATE_85640000	15
tree STATE_85650000	14
tree STATE_85660000	13
tree STATE_85670000	14
tree STATE_85680000	15
tree STATE_85690000	15
tree STATE_85700000	14
tree STATE_85710000	14
tree STATE_85720000	14
tree STATE_85730000	13
tree STATE_85740000	15
tree STATE_85750000	15
tree STATE_85760000	14
tree STATE_85770000	15
tree STATE_85780000	15
tree STATE_85790000	14
tree STATE_85800000	14
tree STATE_85810000	14
tree STATE_85820000	13
tree STATE_85830000	13
tree STATE_85840000	13
tree STATE_85850000	14
tree STATE_85860000	13
tree STATE_85870000	14
tree STATE_85880000	14
tree STATE_85890000	15
tree STATE_85900000	14
tree STATE_85910000	14
tree STATE_85920000	14
tree STATE_85930000	13
tree STATE_85940000	12
tree STATE_85950000	13
tree STATE_85960000	13
tree STATE_85970000	13
tree STATE_85980000	13
tree STATE_85990000	14
tree STATE_86000000	13
tree STATE_86010000	13
tree STATE_86020000	13
tree STATE_86030000	12
tree STATE_86040000	13
tree STATE_86050000	13
tree STATE_86060000	13
tree STATE_86070000	13
tree STATE_86080000	13
tree STATE_86090000	13
tree STATE_86100000	12
tree STATE_86110000	12
tree STATE_86120000	13
tree STATE_86130000	15
tree STATE_86140000	13
tree STATE_86150000	13
tree STATE_86160000	12
tree STATE_86170000	12
tree STATE_86180000	13
tree STATE_86190000	13
tree STATE_86200000	13
tree STATE_86210000	13
tree STATE_86220000	13
tree STATE_86230000	13
tree STATE_86240000	13
tree STATE_86250000	13
tree STATE_86260000	14
tree STATE_86270000	13
tree STATE_86280000	12
tree STATE_86290000	13
tree STATE_86300000	13
tree STATE_86310000	13
tree STATE_86320000	13
tree STATE_86330000	13
tree STATE_86340000	13
tree STATE_86350000	12
tree STATE_86360000	13
tree STATE_86370000	13
tree STATE_86380000	13
tree STATE_86390000	13
tree STATE_86400000	14
tree STATE_86410000	15
tree STATE_86420000	15
tree STATE_86430000	14
tree STATE_86440000	14
tree STATE_86450000	14
tree STATE_86460000	13
tree STATE_86470000	13
tree STATE_86480000	12
tree STATE_86490000	13
tree STATE_86500000	13
tree STATE_86510000	12
tree STATE_86520000	13
tree STATE_86530000	12
tree STATE_86540000	12
tree STATE_86550000	12
tree STATE_86560000	14
tree STATE_86570000	15
tree STATE_86580000	14
tree STATE_86590000	15
tree STATE_86600000	14
tree STATE_86610000	12
tree STATE_86620000	14
tree STATE_86630000	14
tree STATE_86640000	15
tree STATE_86650000	15
tree STATE_86660000	15
tree STATE_86670000	13
tree STATE_86680000	14
tree STATE_86690000	14
tree STATE_86700000	15
tree STATE_86710000	17
tree STATE_86720000	14
tree STATE_86730000	14
tree STATE_86740000	11
tree STATE_86750000	11
tree STATE_86760000	12
tree STATE_86770000	11
tree STATE_86780000	10
tree STATE_86790000	11
tree STATE_86800000	13
tree STATE_86810000	14
tree STATE_86820000	13
tree STATE_86830000	15
tree STATE_86840000	13
tree STATE_86850000	13
tree STATE_86860000	13
tree STATE_86870000	13
tree STATE_86880000	14
tree STATE_86890000	13
tree STATE_86900000	14
tree STATE_86910000	12
tree STATE_86920000	13
tree STATE_86930000	13
tree STATE_86940000	13
tree STATE_86950000	12
tree STATE_86960000	13
tree STATE_86970000	13
tree STATE_86980000	14
tree STATE_86990000	15
tree STATE_87000000	13
tree STATE_87010000	13
tree STATE_87020000	12
tree STATE_87030000	11
tree STATE_87040000	13
tree STATE_87050000	14
tree STATE_87060000	15
tree STATE_87070000	15
tree STATE_87080000	15
tree STATE_87090000	14
tree STATE_87100000	15
tree STATE_87110000	15
tree STATE_87120000	15
tree STATE_87130000	16
tree STATE_87140000	15
tree STATE_87150000	15
tree STATE_87160000	15
tree STATE_87170000	14
tree STATE_87180000	15
tree STATE_87190000	15
tree STATE_87200000	15
tree STATE_87210000	15
tree STATE_87220000	15
tree STATE_87230000	15
tree STATE_87240000	15
tree STATE_87250000	15
tree STATE_87260000	14
tree STATE_87270000	16
tree STATE_87280000	16
tree STATE_87290000	15
tree STATE_87300000	16
tree STATE_87310000	15
tree STATE_87320000	15
tree STATE_87330000	14
tree STATE_87340000	14
tree STATE_87350000	14
tree STATE_87360000	14
tree STATE_87370000	14
tree STATE_87380000	14
tree STATE_87390000	14
tree STATE_87400000	14
tree STATE_87410000	14
tree STATE_87420000	13
tree STATE_87430000	13
tree STATE_87440000	13
tree STATE_87450000	15
tree STATE_87460000	12
tree STATE_87470000	13
tree STATE_87480000	14
tree STATE_87490000	14
tree STATE_87500000	15
tree STATE_87510000	14
tree STATE_87520000	13
tree STATE_87530000	13
tree STATE_87540000	13
tree STATE_87550000	14
tree STATE_87560000	14
tree STATE_87570000	13
tree STATE_87580000	13
tree STATE_87590000	12
tree STATE_87600000	12
tree STATE_87610000	12
tree STATE_87620000	12
tree STATE_87630000	13
tree STATE_87640000	13
tree STATE_87650000	12
tree STATE_87660000	14
tree STATE_87670000	13
tree STATE_87680000	15
tree STATE_87690000	15
tree STATE_87700000	13
tree STATE_87710000	13
tree STATE_87720000	14
tree STATE_87730000	12
tree STATE_87740000	16
tree STATE_87750000	14
tree STATE_87760000	13
tree STATE_87770000	13
tree STATE_87780000	13
tree STATE_87790000	13
tree STATE_87800000	13
tree STATE_87810000	12
tree STATE_87820000	13
tree STATE_87830000	13
tree STATE_87840000	13
tree STATE_87850000	13
tree STATE_87860000	12
tree STATE_87870000	15
tree STATE_87880000	13
tree STATE_87890000	12
tree STATE_87900000	12
tree STATE_87910000	13
tree STATE_87920000	13
tree STATE_87930000	13
tree STATE_87940000	13
tree STATE_87950000	14
tree STATE_87960000	13
tree STATE_87970000	13
tree STATE_87980000	13
tree STATE_87990000	15
tree STATE_88000000	13
tree STATE_88010000	12
tree STATE_88020000	14
tree STATE_88030000	14
tree STATE_88040000	13
tree STATE_88050000	13
tree STATE_88060000	13
tree STATE_88070000	12
tree STATE_88080000	13
tree STATE_88090000	14
tree STATE_88100000	13
tree STATE_88110000	14
tree STATE_88120000	13
tree STATE_88130000	13
tree STATE_88140000	13
tree STATE_88150000	13
tree STATE_88160000	11
tree STATE_88170000	12
tree STATE_88180000	13
tree STATE_88190000	13
tree STATE_88200000	12
tree STATE_88210000	13
tree STATE_88220000	13
tree STATE_88230000	13
tree STATE_88240000	13
tree STATE_88250000	12
tree STATE_88260000	13
tree STATE_88270000	13
tree STATE_88280000	13
tree STATE_88290000	13
tree STATE_88300000	12
tree STATE_88310000	11
tree STATE_88320000	12
tree STATE_88330000	13
tree STATE_88340000	15
tree STATE_88350000	12
tree STATE_88360000	13
tree STATE_88370000	13
tree STATE_88380000	13
tree STATE_88390000	13
tree STATE_88400000	13
tree STATE_88410000	14
tree STATE_88420000	14
tree STATE_88430000	14
tree STATE_88440000	15
tree STATE_88450000	15
tree STATE_88460000	15
tree STATE_88470000	15
tree STATE_88480000	15
tree STATE_88490000	15
tree STATE_88500000	16
tree STATE_88510000	15
tree STATE_88520000	15
tree STATE_88530000	15
tree STATE_88540000	15
tree STATE_88550000	15
tree STATE_88560000	15
tree STATE_88570000	16
tree STATE_88580000	14
tree STATE_88590000	14
tree STATE_88600000	14
tree STATE_88610000	13
tree STATE_88620000	12
tree STATE_88630000	12
tree STATE_88640000	13
tree STATE_88650000	13
tree STATE_88660000	13
tree STATE_88670000	13
tree STATE_88680000	13
tree STATE_88690000	15
tree STATE_88700000	13
tree STATE_88710000	14
tree STATE_88720000	14
tree STATE_88730000	13
tree STATE_88740000	12
tree STATE_88750000	13
tree STATE_88760000	13
tree STATE_88770000	13
tree STATE_88780000	14
tree STATE_88790000	13
tree STATE_88800000	13
tree STATE_88810000	13
tree STATE_88820000	12
tree STATE_88830000	12
tree STATE_88840000	12
tree STATE_88850000	12
tree STATE_88860000	12
tree STATE_88870000	11
tree STATE_88880000	14
tree STATE_88890000	14
tree STATE_88900000	14
tree STATE_88910000	14
tree STATE_88920000	14
tree STATE_88930000	14
tree STATE_88940000	16
tree STATE_88950000	14
tree STATE_88960000	14
tree STATE_88970000	13
tree STATE_88980000	13
tree STATE_88990000	13
tree STATE_89000000	13
tree STATE_89010000	13
tree STATE_89020000	14
tree STATE_89030000	13
tree STATE_89040000	13
tree STATE_89050000	12
tree STATE_89060000	13
tree STATE_89070000	13
tree STATE_89080000	12
tree STATE_89090000	14
tree STATE_89100000	13
tree STATE_89110000	12
tree STATE_89120000	14
tree STATE_89130000	15
tree STATE_89140000	15
tree STATE_89150000	12
tree STATE_89160000	15
tree STATE_89170000	15
tree STATE_89180000	13
tree STATE_89190000	13
tree STATE_89200000	13
tree STATE_89210000	13
tree STATE_89220000	12
tree STATE_89230000	12
tree STATE_89240000	14
tree STATE_89250000	14
tree STATE_89260000	14
tree STATE_89270000	14
tree STATE_89280000	13
tree STATE_89290000	13
tree STATE_89300000	14
tree STATE_89310000	15
tree STATE_89320000	14
tree STATE_89330000	13
tree STATE_89340000	13
tree STATE_89350000	14
tree STATE_89360000	15
tree STATE_89370000	12
tree STATE_89380000	13
tree STATE_89390000	13
tree STATE_89400000	13
tree STATE_89410000	13
tree STATE_89420000	13
tree STATE_89430000	13
tree STATE_89440000	14
tree STATE_89450000	14
tree STATE_89460000	13
tree STATE_89470000	13
tree STATE_89480000	13
tree STATE_89490000	13
tree STATE_89500000	13
tree STATE_89510000	13
tree STATE_89520000	13
tree STATE_89530000	13
tree STATE_89540000	13
tree STATE_89550000	13
tree STATE_89560000	13
tree STATE_89570000	13
tree STATE_89580000	12
tree STATE_89590000	14
tree STATE_89600000	13
tree STATE_89610000	13
tree STATE_89620000	12
tree STATE_89630000	13
tree STATE_89640000	12
tree STATE_89650000	13
tree STATE_89660000	9
tree STATE_89670000	13
tree STATE_89680000	12
tree STATE_89690000	13
tree STATE_89700000	13
tree STATE_89710000	13
tree STATE_89720000	12
tree STATE_89730000	13
tree STATE_89740000	13
tree STATE_89750000	13
tree STATE_89760000	13
tree STATE_89770000	13
tree STATE_89780000	13
tree STATE_89790000	13
tree STATE_89800000	13
tree STATE_89810000	13
tree STATE_89820000	13
tree STATE_89830000	13
tree STATE_89840000	13
tree STATE_89850000	13
tree STATE_89860000	13
tree STATE_89870000	13
tree STATE_89880000	14
tree STATE_89890000	12
tree STATE_89900000	12
tree STATE_89910000	13
tree STATE_89920000	12
tree STATE_89930000	14
tree STATE_89940000	15
tree STATE_89950000	12
tree STATE_89960000	13
tree STATE_89970000	13
tree STATE_89980000	14
tree STATE_89990000	12
tree STATE_90000000	12
tree STATE_90010000	12
tree STATE_90020000	14
tree STATE_90030000	13
tree STATE_90040000	13
tree STATE_90050000	13
tree STATE_90060000	13
tree STATE_90070000	12
tree STATE_90080000	13
tree STATE_90090000	13
tree STATE_90100000	12
tree STATE_90110000	13
tree STATE_90120000	13
tree STATE_90130000	12
tree STATE_90140000	13
tree STATE_90150000	13
tree STATE_90160000	13
tree STATE_90170000	13
tree STATE_90180000	13
tree STATE_90190000	13
tree STATE_90200000	12
tree STATE_90210000	14
tree STATE_90220000	14
tree STATE_90230000	12
tree STATE_90240000	13
tree STATE_90250000	13
tree STATE_90260000	13
tree STATE_90270000	14
tree STATE_90280000	16
tree STATE_90290000	15
tree STATE_90300000	14
tree STATE_90310000	14
tree STATE_90320000	13
tree STATE_90330000	13
tree STATE_90340000	11
tree STATE_90350000	12
tree STATE_90360000	13
tree STATE_90370000	13
tree STATE_90380000	13
tree STATE_90390000	13
tree STATE_90400000	13
tree STATE_90410000	13
tree STATE_90420000	13
tree STATE_90430000	13
tree STATE_90440000	13
tree STATE_90450000	13
tree STATE_90460000	14
tree STATE_90470000	13
tree STATE_90480000	13
tree STATE_90490000	13
tree STATE_90500000	14
tree STATE_90510000	13
tree STATE_90520000	16
tree STATE_90530000	14
